type,time,exchange,competitor,odds,backer,layer,stake
Trade,38.981520891189575,0,2,1.1,10,57,15
Trade,38.99730682373047,0,2,1.1,11,56,15
Trade,38.997600078582764,0,2,1.1,32,58,15
Trade,39.008304834365845,0,2,1.1,33,55,15
Trade,39.01826500892639,0,2,1.1,39,57,15
Trade,39.019020080566406,0,2,1.1,31,58,15
Trade,39.02636384963989,0,2,1.1,19,59,15
Trade,39.02906608581543,0,2,1.1,14,56,15
Trade,39.03402018547058,0,2,1.1,17,55,15
Trade,39.035757064819336,0,2,1.1,12,4,15
Trade,39.03766393661499,0,2,1.1,13,4,15
Trade,39.046712160110474,0,2,1.1,38,57,15
Trade,39.047098875045776,0,2,1.1,34,58,15
Trade,39.04815483093262,0,2,1.1,30,59,15
Trade,39.04926013946533,0,2,1.1,36,4,15
Trade,39.04991316795349,0,2,1.1,35,56,15
Trade,39.12329816818237,0,2,1.1,37,58,15
Trade,39.12489295005798,0,2,1.1,16,57,15
Trade,39.12578105926514,0,2,1.1,48,55,15
Trade,39.12709307670593,0,2,1.1,15,56,15
Trade,39.12730002403259,0,2,1.1,18,59,15
Trade,39.13057208061218,0,2,1.1,10,4,15
Trade,39.13659191131592,0,2,1.1,11,4,15
Trade,39.15874099731445,0,2,1.1,19,58,15
Trade,39.1613609790802,0,2,1.1,14,59,15
Trade,39.16215491294861,0,2,1.1,13,56,15
Trade,39.1623170375824,0,2,1.1,17,57,15
Trade,39.17052698135376,0,2,1.1,12,55,15
Trade,39.18381118774414,0,2,1.1,16,4,15
Trade,39.19584798812866,0,2,1.1,18,58,15
Trade,39.196622133255005,0,2,1.1,15,4,15
Trade,39.20148992538452,0,2,1.1,10,4,15
Trade,39.21937799453735,0,2,1.1,11,4,15
Trade,39.22643995285034,0,2,1.1,19,4,15
Trade,39.238728046417236,0,2,1.1,14,59,15
Trade,39.238933086395264,0,2,1.1,18,56,15
Trade,39.24671792984009,0,2,1.1,17,58,15
Trade,39.24741983413696,0,2,1.1,16,57,15
Trade,39.24759912490845,0,2,1.1,10,55,15
Trade,39.25587701797485,0,2,1.1,13,4,15
Trade,39.27640700340271,0,2,1.1,15,4,15
Trade,39.28789806365967,0,2,1.1,12,56,15
Trade,39.28810095787048,0,2,1.1,11,59,15
Trade,39.288995027542114,0,2,1.1,19,55,15
Trade,39.289236068725586,0,2,1.1,18,58,15
Trade,39.29021382331848,0,2,1.1,14,57,15
Trade,39.29862713813782,0,2,1.1,17,4,15
Trade,39.3091299533844,0,2,1.1,16,4,15
Trade,39.31386184692383,0,2,1.1,10,4,15
Trade,39.3145170211792,0,2,1.1,13,4,15
Trade,39.343852043151855,0,2,1.1,17,58,15
Trade,39.34508800506592,0,2,1.1,15,55,15
Trade,39.345304012298584,0,2,1.1,11,57,15
Trade,39.34876894950867,0,2,1.1,12,59,15
Trade,39.34915518760681,0,2,1.1,14,56,15
Trade,39.36797285079956,0,2,1.1,34,4,15
Trade,39.37817692756653,0,2,1.1,31,4,15
Trade,39.4015691280365,0,2,1.1,19,4,15
Trade,39.411179065704346,0,2,1.331160607177106,52,58,15
Trade,39.41727685928345,0,2,1.331160607177106,52,56,15
Trade,39.42720699310303,0,2,1.1,38,57,15
Trade,39.42881512641907,0,2,1.1,37,59,15
Trade,39.43738293647766,0,2,1.1,39,55,15
Trade,39.43969106674194,0,2,1.1,30,4,15
Trade,39.45704102516174,0,2,1.1,35,4,15
Trade,39.45866084098816,0,2,1.1,36,4,15
Trade,39.4604549407959,0,2,1.1,33,4,15
Trade,39.670422077178955,0,2,1.1,32,4,15
Trade,39.77530288696289,0,2,1.1,34,51,15
Trade,39.8830189704895,0,2,1.1,37,51,15
Trade,39.9614679813385,0,2,1.1,39,51,15
Trade,40.035938024520874,0,2,1.1,36,51,15
Trade,40.851486921310425,0,2,1.231160607177106,31,51,15
Trade,42.2699248790741,0,2,1.231160607177106,33,51,15
Trade,42.3405659198761,0,2,1.231160607177106,38,51,15
Trade,42.404847145080566,0,2,1.331160607177106,52,51,15
Trade,42.458966970443726,0,2,1.331160607177106,52,51,15
Trade,42.70409917831421,0,2,1.331160607177106,52,51,15
Trade,42.805776834487915,0,2,1.331160607177106,52,51,15
Trade,42.807106018066406,0,2,1.331160607177106,52,51,15
Trade,0.06952905654907227,0,3,1.1,39,8,15
Trade,0.17948603630065918,0,3,1.1,32,9,15
Trade,0.21183991432189941,0,3,1.1,33,8,15
Trade,0.4753248691558838,0,3,1.1,36,9,15
Trade,0.7567999362945557,0,3,1.1,35,9,15
Trade,0.8808870315551758,0,3,1.1,37,8,15
Trade,1.0947809219360352,0,3,1.1,34,9,15
Trade,1.096276044845581,0,3,1.1,31,50,15
Trade,1.1800861358642578,0,3,1.1,38,9,15
Trade,1.2826061248779297,0,3,1.1,30,9,15
Trade,2.2109808921813965,0,3,2.1,9,9,15
Trade,2.232260227203369,0,3,1.1,9,8,15
Trade,2.4047560691833496,0,3,3.1,8,8,15
Trade,2.4263339042663574,0,3,3.1,53,9,15
Trade,2.7786760330200195,0,3,2.3061239724749845,53,9,15
Trade,3.037623167037964,0,3,2.3136329180189827,53,9,15
Trade,3.1602981090545654,0,3,1.315800379960356,9,8,15
Trade,4.016459941864014,0,3,2.3163299451438943,9,9,15
Trade,4.086803913116455,0,3,1.1,9,8,15
Trade,4.346618890762329,0,3,2.4,54,8,15
Trade,4.417556047439575,0,3,1.1,9,54,15
Trade,4.439101934432983,0,3,1.1,9,54,15
Trade,4.677989959716797,0,3,2.439424716756321,53,8,15
Trade,5.160588026046753,0,3,1.1,8,54,15
Trade,5.375023126602173,0,3,1.3775809085054957,26,8,15
Trade,5.43282413482666,0,3,1.1,9,8,15
Trade,6.541627883911133,0,3,2.1,9,9,15
Trade,6.769227981567383,0,3,2.1,9,8,15
Trade,6.8100690841674805,0,3,3.1,9,9,15
Trade,6.903033018112183,0,3,1.101365142699532,8,50,15
Trade,7.435241937637329,0,3,4.1,9,9,15
Trade,7.700109004974365,0,3,4.1,9,8,15
Trade,8.244534969329834,0,3,5.1,9,9,15
Trade,8.256330013275146,0,3,5.1,9,9,15
Trade,8.333683967590332,0,3,5.1,26,9,15
