0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
99999760,99999745,100000106.91580725,99999820,100000675,99999918.1878858,100000030,100000303.79033007,100000390,100000150,100000273.54115945,100000400.06915003,100000382.89305869,100000374.95106247,99999850,100000386.65871723,100000406.4233772,99999865,99999910,100000156.90039557,100000051.52824363,100000020.0281751,100000036.0198544,100000043.0993894,100000004.27993411,100000004.27993411,99999987.99722797,99999988.65091318,100000014.99815175,100000020.0281751,99999906.94441794,99999937.83279772,99999945.04695731,99999896.86586934,99999869.58212157,99999908.39261283,99999871.36952582,99999898.06449465,99999863.8657324,99999933.49724558,100000000,100000000,100000000,100000000,100000000,100000000,100000015,100000015,99999985,100000015,99992521.480264,99999830.79211748,100001339.10842045,100000945.17872581,100001328.98936622,100000361.87402587,100000376.25556163,100000428.38223484,100000425.28510453,100000304.95146151
