time,odds,competitor
0.03123784065246582,20.0,0
0.03123784065246582,20.0,1
0.03123784065246582,20.0,2
0.03123784065246582,20.0,3
0.03123784065246582,20.0,4
0.048548221588134766,20.0,0
0.048548221588134766,20.0,1
0.048548221588134766,1.5666666666666667,2
0.048548221588134766,1.15,3
0.048548221588134766,2.4,4
0.0662851333618164,4.9,0
0.0662851333618164,4.9,1
0.0662851333618164,1.5666666666666667,2
0.0662851333618164,1.1,3
0.0662851333618164,2.992154742947652,4
0.07882285118103027,4.9,0
0.07882285118103027,4.9,1
0.07882285118103027,1.5666666666666667,2
0.07882285118103027,1.1,3
0.07882285118103027,2.992154742947652,4
0.10039091110229492,4.9,0
0.10039091110229492,4.9,1
0.10039091110229492,1.5666666666666667,2
0.10039091110229492,1.1,3
0.10039091110229492,2.992154742947652,4
0.11697506904602051,4.9,0
0.11697506904602051,4.9,1
0.11697506904602051,1.5666666666666667,2
0.11697506904602051,1.1,3
0.11697506904602051,2.992154742947652,4
0.13321805000305176,4.9,0
0.13321805000305176,4.9,1
0.13321805000305176,2.4,2
0.13321805000305176,1.1,3
0.13321805000305176,2.992154742947652,4
0.17411518096923828,4.9,0
0.17411518096923828,4.9,1
0.17411518096923828,2.4,2
0.17411518096923828,1.1,3
0.17411518096923828,2.992154742947652,4
0.19184112548828125,4.9,0
0.19184112548828125,4.9,1
0.19184112548828125,2.4,2
0.19184112548828125,1.1,3
0.19184112548828125,2.992154742947652,4
0.21093201637268066,4.9,0
0.21093201637268066,4.9,1
0.21093201637268066,2.4,2
0.21093201637268066,1.1,3
0.21093201637268066,2.992154742947652,4
0.23708701133728027,4.9,0
0.23708701133728027,4.9,1
0.23708701133728027,2.4,2
0.23708701133728027,1.1,3
0.23708701133728027,2.992154742947652,4
0.25469207763671875,4.9,0
0.25469207763671875,4.9,1
0.25469207763671875,2.4,2
0.25469207763671875,1.1,3
0.25469207763671875,2.992154742947652,4
0.27150583267211914,4.9,0
0.27150583267211914,4.9,1
0.27150583267211914,2.4,2
0.27150583267211914,1.1,3
0.27150583267211914,2.992154742947652,4
0.2882659435272217,4.9,0
0.2882659435272217,4.9,1
0.2882659435272217,2.4,2
0.2882659435272217,1.1,3
0.2882659435272217,2.992154742947652,4
0.30457019805908203,4.9,0
0.30457019805908203,3.9000000000000004,1
0.30457019805908203,2.4,2
0.30457019805908203,1.1,3
0.30457019805908203,2.992154742947652,4
0.3325541019439697,4.9,0
0.3325541019439697,3.078353431114013,1
0.3325541019439697,2.4,2
0.3325541019439697,1.1,3
0.3325541019439697,2.992154742947652,4
0.348527193069458,4.9,0
0.348527193069458,3.078353431114013,1
0.348527193069458,2.4,2
0.348527193069458,1.1,3
0.348527193069458,2.992154742947652,4
0.38278985023498535,4.9,0
0.38278985023498535,3.078353431114013,1
0.38278985023498535,2.4,2
0.38278985023498535,1.1,3
0.38278985023498535,2.992154742947652,4
0.40187907218933105,4.9,0
0.40187907218933105,3.078353431114013,1
0.40187907218933105,2.4,2
0.40187907218933105,1.1,3
0.40187907218933105,2.992154742947652,4
0.4187760353088379,4.9,0
0.4187760353088379,3.078353431114013,1
0.4187760353088379,2.4,2
0.4187760353088379,1.1,3
0.4187760353088379,2.992154742947652,4
0.4360799789428711,4.9,0
0.4360799789428711,3.078353431114013,1
0.4360799789428711,2.4,2
0.4360799789428711,1.1,3
0.4360799789428711,2.992154742947652,4
0.45366883277893066,4.9,0
0.45366883277893066,3.078353431114013,1
0.45366883277893066,2.4,2
0.45366883277893066,1.1,3
0.45366883277893066,2.992154742947652,4
0.47232699394226074,4.9,0
0.47232699394226074,3.078353431114013,1
0.47232699394226074,2.4,2
0.47232699394226074,1.1,3
0.47232699394226074,2.992154742947652,4
0.492293119430542,4.9,0
0.492293119430542,3.078353431114013,1
0.492293119430542,2.4,2
0.492293119430542,1.1,3
0.492293119430542,2.992154742947652,4
0.5127770900726318,4.9,0
0.5127770900726318,3.078353431114013,1
0.5127770900726318,2.4,2
0.5127770900726318,1.1,3
0.5127770900726318,2.992154742947652,4
0.5331630706787109,4.9,0
0.5331630706787109,3.078353431114013,1
0.5331630706787109,2.4,2
0.5331630706787109,1.1,3
0.5331630706787109,2.992154742947652,4
0.5689420700073242,4.9,0
0.5689420700073242,3.078353431114013,1
0.5689420700073242,2.4,2
0.5689420700073242,1.1,3
0.5689420700073242,2.992154742947652,4
0.5991129875183105,4.9,0
0.5991129875183105,3.078353431114013,1
0.5991129875183105,2.4,2
0.5991129875183105,1.1,3
0.5991129875183105,2.992154742947652,4
0.6157288551330566,4.9,0
0.6157288551330566,3.078353431114013,1
0.6157288551330566,2.4,2
0.6157288551330566,1.1,3
0.6157288551330566,2.992154742947652,4
0.6324632167816162,4.9,0
0.6324632167816162,3.078353431114013,1
0.6324632167816162,2.4,2
0.6324632167816162,1.1,3
0.6324632167816162,2.992154742947652,4
0.6502120494842529,4.9,0
0.6502120494842529,3.078353431114013,1
0.6502120494842529,2.4,2
0.6502120494842529,1.1,3
0.6502120494842529,2.992154742947652,4
0.6722989082336426,4.9,0
0.6722989082336426,3.078353431114013,1
0.6722989082336426,2.4,2
0.6722989082336426,1.1,3
0.6722989082336426,2.992154742947652,4
0.6888608932495117,4.9,0
0.6888608932495117,3.078353431114013,1
0.6888608932495117,2.4,2
0.6888608932495117,1.1,3
0.6888608932495117,3.3355808437177616,4
0.7042560577392578,4.9,0
0.7042560577392578,3.078353431114013,1
0.7042560577392578,2.4,2
0.7042560577392578,1.1,3
0.7042560577392578,3.3355808437177616,4
0.7218990325927734,4.9,0
0.7218990325927734,3.078353431114013,1
0.7218990325927734,2.4,2
0.7218990325927734,1.1,3
0.7218990325927734,3.3355808437177616,4
0.7431809902191162,4.9,0
0.7431809902191162,3.078353431114013,1
0.7431809902191162,2.4,2
0.7431809902191162,1.1,3
0.7431809902191162,2.992154742947652,4
0.7548329830169678,4.9,0
0.7548329830169678,3.078353431114013,1
0.7548329830169678,2.4,2
0.7548329830169678,1.1,3
0.7548329830169678,2.992154742947652,4
0.7918248176574707,4.9,0
0.7918248176574707,3.078353431114013,1
0.7918248176574707,2.4,2
0.7918248176574707,1.1,3
0.7918248176574707,3.3355808437177616,4
0.8121621608734131,4.9,0
0.8121621608734131,3.078353431114013,1
0.8121621608734131,2.4,2
0.8121621608734131,1.1,3
0.8121621608734131,3.3355808437177616,4
0.8323299884796143,4.9,0
0.8323299884796143,3.078353431114013,1
0.8323299884796143,2.4,2
0.8323299884796143,1.1,3
0.8323299884796143,3.3355808437177616,4
0.8489148616790771,4.9,0
0.8489148616790771,3.078353431114013,1
0.8489148616790771,2.4,2
0.8489148616790771,1.1,3
0.8489148616790771,3.3355808437177616,4
0.8636789321899414,4.9,0
0.8636789321899414,3.078353431114013,1
0.8636789321899414,2.4,2
0.8636789321899414,1.1,3
0.8636789321899414,3.3355808437177616,4
0.8815412521362305,4.9,0
0.8815412521362305,3.078353431114013,1
0.8815412521362305,2.4,2
0.8815412521362305,1.1,3
0.8815412521362305,3.3355808437177616,4
0.8964748382568359,4.9,0
0.8964748382568359,3.078353431114013,1
0.8964748382568359,2.4,2
0.8964748382568359,1.1,3
0.8964748382568359,3.3355808437177616,4
0.9127418994903564,4.9,0
0.9127418994903564,3.078353431114013,1
0.9127418994903564,2.4,2
0.9127418994903564,1.1,3
0.9127418994903564,3.3355808437177616,4
0.9284749031066895,4.9,0
0.9284749031066895,3.078353431114013,1
0.9284749031066895,2.4,2
0.9284749031066895,1.1,3
0.9284749031066895,3.3355808437177616,4
0.9457399845123291,4.9,0
0.9457399845123291,3.078353431114013,1
0.9457399845123291,2.4,2
0.9457399845123291,1.1,3
0.9457399845123291,3.3355808437177616,4
0.9602391719818115,4.9,0
0.9602391719818115,3.078353431114013,1
