id,time,opinion,competitor
27,0.0484468936920166,0.2,0
37,0.04848599433898926,0.2,0
0,0.048548221588134766,0.2,0
9,0.048635005950927734,0.2,0
46,0.04867696762084961,0.2,0
3,0.04871797561645508,0.2,0
26,0.04875802993774414,0.2,0
25,0.04879593849182129,0.2,0
24,0.04883098602294922,0.2,0
34,0.04887104034423828,0.2,0
31,0.04892897605895996,0.2,0
38,0.048986196517944336,0.2,0
28,0.049043893814086914,0.2,0
30,0.04908394813537598,0.2,0
53,0.049139976501464844,0.2,0
5,0.049180030822753906,0.2,0
11,0.04921913146972656,0.2,0
44,0.04926013946533203,0.2,0
52,0.04929804801940918,0.2,0
50,0.04936504364013672,0.2,0
42,0.049407005310058594,0.2,0
43,0.04944205284118652,0.2,0
49,0.049482107162475586,0.2,0
59,0.049604177474975586,0.2,0
8,0.04964613914489746,0.2,0
4,0.04968714714050293,0.2,0
58,0.049722909927368164,0.2,0
19,0.04977989196777344,0.2,0
23,0.049818992614746094,0.2,0
56,0.05046200752258301,0.2,0
54,0.050546884536743164,0.2,0
40,0.05071592330932617,0.2,0
41,0.05092620849609375,0.2,0
47,0.06438302993774414,0.2,0
14,0.06451988220214844,0.2,0
21,0.06459808349609375,0.2,0
16,0.0647130012512207,0.2,0
2,0.06476402282714844,0.2,0
7,0.06485414505004883,0.2,0
18,0.06495094299316406,0.2,0
13,0.0650169849395752,0.2,0
55,0.06508207321166992,0.2,0
45,0.06514501571655273,0.2,0
48,0.06520700454711914,0.2,0
10,0.0652768611907959,0.2,0
6,0.06571602821350098,0.2,0
15,0.06580090522766113,0.2,0
46,0.0660700798034668,0.2,0
3,0.06615805625915527,0.2,0
19,0.06622600555419922,0.2,0
27,0.06625795364379883,0.2,0
0,0.0662851333618164,0.2,0
26,0.06632304191589355,0.2,0
9,0.06635117530822754,0.2,0
25,0.06643414497375488,0.2,0
42,0.06650018692016602,0.2,0
8,0.06656312942504883,0.2,0
59,0.06665301322937012,0.2,0
4,0.06671309471130371,0.2,0
58,0.06678295135498047,0.2,0
32,0.06682300567626953,0.2,0
56,0.06690692901611328,0.2,0
33,0.06693506240844727,0.2,0
36,0.06700706481933594,0.2,0
51,0.06704401969909668,0.2,0
34,0.0672152042388916,0.2,0
38,0.0672450065612793,0.2,0
53,0.06726717948913574,0.2,0
50,0.0673220157623291,0.2,0
54,0.06736993789672852,0.2,0
41,0.06740713119506836,0.2,0
52,0.06742405891418457,0.2,0
40,0.06749796867370605,0.2,0
35,0.0675649642944336,0.2,0
37,0.06765222549438477,0.2,0
31,0.06771707534790039,0.2,0
30,0.06778120994567871,0.2,0
17,0.06782102584838867,0.2,0
39,0.06802201271057129,0.2,0
24,0.06806206703186035,0.2,0
5,0.06814908981323242,0.2,0
44,0.06818795204162598,0.2,0
23,0.06827402114868164,0.2,0
49,0.06833195686340332,0.2,0
11,0.06840801239013672,0.2,0
28,0.06845808029174805,0.2,0
43,0.06855916976928711,0.2,0
20,0.068695068359375,0.2,0
57,0.06882214546203613,0.2,0
1,0.06887698173522949,0.2,0
33,0.07872200012207031,0.2,0
0,0.07882285118103027,0.2,0
47,0.07886481285095215,0.2,0
18,0.07894706726074219,0.2,0
55,0.07899999618530273,0.2,0
45,0.07905101776123047,0.2,0
10,0.07910919189453125,0.2,0
15,0.07915902137756348,0.2,0
14,0.07921099662780762,0.2,0
2,0.07925820350646973,0.2,0
21,0.07932019233703613,0.2,0
16,0.07938313484191895,0.2,0
7,0.07943511009216309,0.2,0
13,0.07949399948120117,0.2,0
48,0.07954192161560059,0.2,0
6,0.07959103584289551,0.2,0
39,0.07967591285705566,0.2,0
23,0.07974910736083984,0.2,0
5,0.07980108261108398,0.2,0
11,0.07985687255859375,0.2,0
25,0.07990598678588867,0.2,0
31,0.07996296882629395,0.2,0
49,0.08001589775085449,0.2,0
42,0.08008599281311035,0.2,0
46,0.08013486862182617,0.2,0
9,0.0801839828491211,0.2,0
4,0.08023500442504883,0.2,0
29,0.08028793334960938,0.2,0
35,0.08039402961730957,0.2,0
40,0.08046793937683105,0.2,0
43,0.08051514625549316,0.2,0
37,0.08055996894836426,0.2,0
44,0.08063316345214844,0.2,0
32,0.08067798614501953,0.2,0
19,0.08073091506958008,0.2,0
26,0.08077788352966309,0.2,0
36,0.08082699775695801,0.2,0
56,0.08087706565856934,0.2,0
34,0.08092808723449707,0.2,0
27,0.0809779167175293,0.2,0
58,0.08102822303771973,0.2,0
38,0.08107185363769531,0.2,0
41,0.08111906051635742,0.2,0
22,0.08116507530212402,0.2,0
50,0.0812380313873291,0.2,0
52,0.08138298988342285,0.2,0
28,0.08151388168334961,0.2,0
54,0.08156299591064453,0.2,0
51,0.08168387413024902,0.2,0
24,0.08182406425476074,0.2,0
8,0.08187603950500488,0.2,0
20,0.08193588256835938,0.2,0
53,0.08198404312133789,0.2,0
57,0.08211517333984375,0.2,0
59,0.08216285705566406,0.2,0
3,0.0822138786315918,0.2,0
30,0.08226513862609863,0.2,0
17,0.08231711387634277,0.2,0
12,0.0823831558227539,0.2,0
1,0.08244705200195312,0.2,0
47,0.09582209587097168,0.2,0
45,0.09591293334960938,0.2,0
2,0.0959620475769043,0.2,0
16,0.09603404998779297,0.2,0
48,0.09609198570251465,0.2,0
23,0.09612607955932617,0.2,0
11,0.09618091583251953,0.2,0
42,0.09621191024780273,0.2,0
4,0.09626603126525879,0.2,0
21,0.09631896018981934,0.2,0
7,0.09634780883789062,0.2,0
13,0.0964059829711914,0.2,0
39,0.09644007682800293,0.2,0
5,0.09649991989135742,0.2,0
25,0.09653496742248535,0.2,0
31,0.09658694267272949,0.2,0
49,0.0966179370880127,0.2,0
46,0.0966789722442627,0.2,0
9,0.09672188758850098,0.2,0
40,0.09677481651306152,0.2,0
43,0.0968179702758789,0.2,0
32,0.09685802459716797,0.2,0
56,0.09689903259277344,0.2,0
19,0.09694218635559082,0.2,0
34,0.09698104858398438,0.2,0
22,0.09702920913696289,0.2,0
28,0.09706902503967285,0.2,0
24,0.0971078872680664,0.2,0
20,0.09714794158935547,0.2,0
57,0.09719300270080566,0.2,0
3,0.09723281860351562,0.2,0
17,0.09727692604064941,0.2,0
12,0.0973210334777832,0.2,0
29,0.09736204147338867,0.2,0
35,0.0973958969116211,0.2,0
37,0.09744405746459961,0.2,0
44,0.0975029468536377,0.2,0
26,0.09754490852355957,0.2,0
36,0.09758806228637695,0.2,0
27,0.09763193130493164,0.2,0
58,0.09767508506774902,0.2,0
38,0.09771490097045898,0.2,0
41,0.0977621078491211,0.2,0
8,0.09780311584472656,0.2,0
59,0.09785294532775879,0.2,0
30,0.09789490699768066,0.2,0
6,0.09793996810913086,0.2,0
1,0.09798502922058105,0.2,0
50,0.09803199768066406,0.2,0
54,0.09819912910461426,0.2,0
53,0.09855318069458008,0.2,0
52,0.09968400001525879,0.2,0
51,0.1001439094543457,0.2,0
33,0.10033512115478516,0.2,0
0,0.10039091110229492,0.2,0
14,0.10790395736694336,0.2,0
10,0.10799217224121094,0.2,0
49,0.10803985595703125,0.2,0
18,0.1080939769744873,0.2,0
55,0.10813689231872559,0.2,0
15,0.1081850528717041,0.2,0
25,0.10823702812194824,0.2,0
39,0.10829401016235352,0.2,0
9,0.10833907127380371,0.2,0
46,0.10839390754699707,0.2,0
32,0.10847997665405273,0.2,0
43,0.10854506492614746,0.2,0
56,0.1085808277130127,0.2,0
19,0.10862588882446289,0.2,0
22,0.10871505737304688,0.2,0
28,0.10875701904296875,0.2,0
57,0.10879993438720703,0.2,0
3,0.1088409423828125,0.2,0
37,0.11567401885986328,0.2,0
17,0.11577010154724121,0.2,0
26,0.11582207679748535,0.2,0
36,0.11586999893188477,0.2,0
27,0.11591815948486328,0.2,0
58,0.11595606803894043,0.2,0
38,0.11599493026733398,0.2,0
41,0.11603403091430664,0.2,0
8,0.11607813835144043,0.2,0
59,0.11613702774047852,0.2,0
30,0.1161799430847168,0.2,0
6,0.11622405052185059,0.2,0
50,0.11626601219177246,0.2,0
53,0.1164100170135498,0.2,0
52,0.11652612686157227,0.2,0
1,0.11664485931396484,0.2,0
54,0.11669301986694336,0.2,0
33,0.11681509017944336,0.2,0
51,0.11686396598815918,0.2,0
0,0.11697506904602051,0.2,0
12,0.11703920364379883,0.2,0
35,0.11708283424377441,0.2,0
4,0.11712408065795898,0.2,0
21,0.11719512939453125,0.2,0
48,0.11723709106445312,0.2,0
29,0.117279052734375,0.2,0
45,0.11731600761413574,0.2,0
47,0.1173560619354248,0.2,0
16,0.11739015579223633,0.2,0
42,0.11742377281188965,0.2,0
7,0.11745786666870117,0.2,0
40,0.11749815940856934,0.2,0
23,0.11753082275390625,0.2,0
11,0.1175680160522461,0.2,0
2,0.11760902404785156,0.2,0
13,0.11765503883361816,0.2,0
5,0.11770105361938477,0.2,0
31,0.11775493621826172,0.2,0
34,0.11779618263244629,0.2,0
20,0.1178591251373291,0.2,0
24,0.11793112754821777,0.2,0
44,0.11796879768371582,0.2,0
15,0.12530207633972168,0.2,0
14,0.12540102005004883,0.2,0
10,0.12546110153198242,0.2,0
18,0.12550902366638184,0.2,0
55,0.12555813789367676,0.2,0
9,0.12561702728271484,0.2,0
28,0.12567615509033203,0.2,0
25,0.12572813034057617,0.2,0
39,0.12578201293945312,0.2,0
32,0.125838041305542,0.2,0
43,0.12589383125305176,0.2,0
56,0.1259450912475586,0.2,0
22,0.12599802017211914,0.2,0
19,0.12604808807373047,0.2,0
49,0.12610101699829102,0.2,0
46,0.12614917755126953,0.2,0
26,0.13246393203735352,0.2,0
8,0.13258004188537598,0.2,0
17,0.13265681266784668,0.2,0
36,0.13271713256835938,0.2,0
27,0.13280320167541504,0.2,0
38,0.1328599452972412,0.2,0
41,0.13293218612670898,0.2,0
59,0.13299107551574707,0.2,0
30,0.13304591178894043,0.2,0
6,0.13310003280639648,0.2,0
1,0.1331620216369629,0.2,0
0,0.13321805000305176,0.2,0
12,0.13329505920410156,0.2,0
33,0.1333451271057129,0.2,0
35,0.13341212272644043,0.2,0
48,0.13347101211547852,0.2,0
29,0.13351798057556152,0.2,0
21,0.13356590270996094,0.2,0
45,0.13361907005310059,0.2,0
47,0.1336669921875,0.2,0
16,0.13371801376342773,0.2,0
5,0.13376688957214355,0.2,0
42,0.13382411003112793,0.2,0
7,0.13388586044311523,0.2,0
31,0.1339399814605713,0.2,0
40,0.13399195671081543,0.2,0
23,0.13404202461242676,0.2,0
11,0.13408994674682617,0.2,0
2,0.1341409683227539,0.2,0
53,0.13419294357299805,0.2,0
54,0.13437795639038086,0.2,0
4,0.13450193405151367,0.2,0
20,0.1345658302307129,0.2,0
24,0.1346120834350586,0.2,0
13,0.13466119766235352,0.2,0
34,0.13471317291259766,0.2,0
44,0.1347661018371582,0.2,0
50,0.13481593132019043,0.2,0
51,0.13496804237365723,0.2,0
52,0.13509202003479004,0.2,0
3,0.13521313667297363,0.2,0
57,0.13527297973632812,0.2,0
37,0.13532590866088867,0.2,0
14,0.14311909675598145,0.2,0
56,0.1431879997253418,0.2,0
49,0.143265962600708,0.2,0
10,0.14332222938537598,0.2,0
18,0.14336514472961426,0.2,0
25,0.14340996742248535,0.2,0
39,0.14345288276672363,0.2,0
22,0.14351201057434082,0.2,0
46,0.14356780052185059,0.2,0
58,0.1436300277709961,0.2,0
15,0.14369988441467285,0.2,0
55,0.14374399185180664,0.2,0
9,0.1437819004058838,0.2,0
28,0.1438310146331787,0.2,0
32,0.14386677742004395,0.2,0
43,0.1439061164855957,0.2,0
19,0.14394187927246094,0.2,0
34,0.15076899528503418,0.2,0
6,0.15081191062927246,0.2,0
40,0.15084385871887207,0.2,0
4,0.15087103843688965,0.2,0
23,0.15096187591552734,0.2,0
54,0.15099000930786133,0.2,0
17,0.15116596221923828,0.2,0
30,0.15119481086730957,0.2,0
35,0.15125393867492676,0.2,0
47,0.15128707885742188,0.2,0
33,0.15134310722351074,0.2,0
20,0.1513819694519043,0.2,0
36,0.1514580249786377,0.2,0
12,0.1515178680419922,0.2,0
52,0.15154695510864258,0.2,0
57,0.15172791481018066,0.2,0
37,0.1517801284790039,0.2,0
53,0.15184688568115234,0.2,0
16,0.15195703506469727,0.2,0
31,0.15201520919799805,0.2,0
26,0.15204715728759766,0.2,0
2,0.1521000862121582,0.2,0
50,0.152130126953125,0.2,0
24,0.15229296684265137,0.2,0
38,0.15231704711914062,0.2,0
39,0.162553071975708,0.2,0
58,0.16267180442810059,0.2,0
15,0.16275787353515625,0.2,0
55,0.16281509399414062,0.2,0
9,0.16285395622253418,0.2,0
59,0.16333222389221191,0.2,0
29,0.16340398788452148,0.2,0
7,0.16344714164733887,0.2,0
5,0.16349387168884277,0.2,0
41,0.16355609893798828,0.2,0
1,0.16360187530517578,0.2,0
51,0.16366100311279297,0.2,0
8,0.16377592086791992,0.2,0
45,0.1638331413269043,0.2,0
27,0.16389203071594238,0.2,0
48,0.16393089294433594,0.2,0
42,0.16396403312683105,0.2,0
36,0.1640031337738037,0.2,0
44,0.16404199600219727,0.2,0
6,0.1641559600830078,0.2,0
18,0.17399907112121582,0.2,0
0,0.17411518096923828,0.2,0
21,0.17421603202819824,0.2,0
26,0.1743309497833252,0.2,0
50,0.17436790466308594,0.2,0
13,0.17451000213623047,0.2,0
52,0.17454791069030762,0.2,0
25,0.17465710639953613,0.2,0
57,0.17475295066833496,0.2,0
8,0.17482304573059082,0.2,0
56,0.17488479614257812,0.2,0
16,0.1749279499053955,0.2,0
3,0.17496395111083984,0.2,0
33,0.17500710487365723,0.2,0
37,0.17508196830749512,0.2,0
11,0.17513799667358398,0.2,0
20,0.17518115043640137,0.2,0
10,0.17522406578063965,0.2,0
58,0.17527389526367188,0.2,0
49,0.17531895637512207,0.2,0
43,0.17536306381225586,0.2,0
54,0.17540192604064941,0.2,0
39,0.1755390167236328,0.2,0
14,0.17558717727661133,0.2,0
22,0.1756291389465332,0.2,0
32,0.17566704750061035,0.2,0
4,0.17571210861206055,0.2,0
30,0.17575716972351074,0.2,0
23,0.17578697204589844,0.2,0
35,0.1758100986480713,0.2,0
2,0.17587709426879883,0.2,0
9,0.17594695091247559,0.2,0
28,0.17598891258239746,0.2,0
53,0.17600417137145996,0.2,0
15,0.17604780197143555,0.2,0
55,0.17606306076049805,0.2,0
46,0.17607593536376953,0.2,0
19,0.17609906196594238,0.2,0
47,0.17611122131347656,0.2,0
40,0.17612290382385254,0.2,0
17,0.17614316940307617,0.2,0
12,0.17651796340942383,0.2,0
24,0.1766490936279297,0.2,0
29,0.17729687690734863,0.2,0
7,0.17735981941223145,0.2,0
41,0.17745113372802734,0.2,0
1,0.17749500274658203,0.2,0
44,0.1775510311126709,0.2,0
31,0.17759013175964355,0.2,0
48,0.17801809310913086,0.2,0
42,0.17806100845336914,0.2,0
36,0.1780989170074463,0.2,0
51,0.17814993858337402,0.2,0
38,0.17829513549804688,0.2,0
6,0.17834019660949707,0.2,0
34,0.1783909797668457,0.2,0
59,0.17844891548156738,0.2,0
5,0.17852115631103516,0.2,0
45,0.17860198020935059,0.2,0
27,0.17864084243774414,0.2,0
21,0.18996095657348633,0.2,0
26,0.1901090145111084,0.2,0
56,0.19018197059631348,0.2,0
57,0.19025516510009766,0.2,0
16,0.19032907485961914,0.2,0
3,0.1904430389404297,0.2,0
20,0.1904900074005127,0.2,0
37,0.19052600860595703,0.2,0
49,0.19063305854797363,0.2,0
45,0.1906571388244629,0.2,0
43,0.19069218635559082,0.2,0
14,0.19073009490966797,0.2,0
22,0.19075298309326172,0.2,0
35,0.1907820701599121,0.2,0
25,0.19087600708007812,0.2,0
8,0.19090700149536133,0.2,0
12,0.19093084335327148,0.2,0
33,0.19096088409423828,0.2,0
10,0.19098496437072754,0.2,0
11,0.191025972366333,0.2,0
24,0.19111919403076172,0.2,0
39,0.1911921501159668,0.2,0
4,0.19129085540771484,0.2,0
17,0.19132590293884277,0.2,0
32,0.19134902954101562,0.2,0
7,0.1913740634918213,0.2,0
50,0.19141197204589844,0.2,0
29,0.1915268898010254,0.2,0
31,0.1915578842163086,0.2,0
52,0.19167423248291016,0.2,0
0,0.19184112548828125,0.2,0
41,0.1919999122619629,0.2,0
1,0.19208407402038574,0.2,0
44,0.1921989917755127,0.2,0
30,0.19227194786071777,0.2,0
23,0.19238996505737305,0.2,0
2,0.19244909286499023,0.2,0
47,0.19250798225402832,0.2,0
55,0.1925802230834961,0.2,0
15,0.19265007972717285,0.2,0
46,0.19271397590637207,0.2,0
28,0.19278502464294434,0.2,0
40,0.19285202026367188,0.2,0
19,0.19291281700134277,0.2,0
6,0.19297003746032715,0.2,0
59,0.1930408477783203,0.2,0
34,0.19310903549194336,0.2,0
5,0.1931750774383545,0.2,0
48,0.19324898719787598,0.2,0
42,0.1933131217956543,0.2,0
9,0.1933917999267578,0.2,0
53,0.19345521926879883,0.2,0
51,0.1936020851135254,0.2,0
18,0.19374895095825195,0.2,0
13,0.19381308555603027,0.2,0
36,0.19390487670898438,0.2,0
38,0.1939709186553955,0.2,0
54,0.19411778450012207,0.2,0
27,0.19425415992736816,0.2,0
58,0.1943199634552002,0.2,0
24,0.2070159912109375,0.2,0
35,0.20705413818359375,0.2,0
26,0.2070779800415039,0.2,0
56,0.2071070671081543,0.2,0
16,0.20722699165344238,0.2,0
1,0.20731282234191895,0.2,0
44,0.2073841094970703,0.2,0
23,0.20749807357788086,0.2,0
2,0.20755720138549805,0.2,0
57,0.20763111114501953,0.2,0
30,0.20769691467285156,0.2,0
47,0.20780587196350098,0.2,0
15,0.2078850269317627,0.2,0
3,0.20796489715576172,0.2,0
20,0.20802783966064453,0.2,0
32,0.20811700820922852,0.2,0
37,0.20822715759277344,0.2,0
29,0.20829486846923828,0.2,0
22,0.20837998390197754,0.2,0
14,0.20844292640686035,0.2,0
25,0.20852208137512207,0.2,0
43,0.20858001708984375,0.2,0
8,0.20864200592041016,0.2,0
12,0.20875191688537598,0.2,0
33,0.20881414413452148,0.2,0
10,0.20887303352355957,0.2,0
39,0.20892691612243652,0.2,0
41,0.2089850902557373,0.2,0
31,0.20905017852783203,0.2,0
6,0.20913314819335938,0.2,0
59,0.2092270851135254,0.2,0
48,0.2092900276184082,0.2,0
18,0.20938611030578613,0.2,0
55,0.20944476127624512,0.2,0
40,0.2095050811767578,0.2,0
19,0.20959210395812988,0.2,0
36,0.20970797538757324,0.2,0
5,0.20978784561157227,0.2,0
27,0.20990395545959473,0.2,0
46,0.20996713638305664,0.2,0
42,0.21005010604858398,0.2,0
34,0.21028518676757812,0.2,0
9,0.21040582656860352,0.2,0
13,0.21057796478271484,0.2,0
50,0.21063804626464844,0.2,0
52,0.21079301834106445,0.2,0
0,0.21093201637268066,0.2,0
28,0.21101999282836914,0.2,0
58,0.21108794212341309,0.2,0
7,0.21115493774414062,0.2,0
54,0.21128296852111816,0.2,0
53,0.21141505241394043,0.2,0
38,0.21152591705322266,0.2,0
51,0.21160197257995605,0.2,0
11,0.21175813674926758,0.2,0
45,0.21188712120056152,0.2,0
49,0.211961030960083,0.2,0
17,0.2120189666748047,0.2,0
4,0.21207594871520996,0.2,0
21,0.21241402626037598,0.2,0
21,0.22514009475708008,0.2,0
16,0.22521400451660156,0.2,0
23,0.2253129482269287,0.2,0
24,0.22537016868591309,0.2,0
35,0.22542381286621094,0.2,0
26,0.22548413276672363,0.2,0
37,0.22553801536560059,0.2,0
47,0.22559785842895508,0.2,0
20,0.22566986083984375,0.2,0
56,0.22573208808898926,0.2,0
2,0.22579717636108398,0.2,0
30,0.22586703300476074,0.2,0
15,0.22592520713806152,0.2,0
3,0.22600817680358887,0.2,0
32,0.22607803344726562,0.2,0
43,0.2261350154876709,0.2,0
41,0.22618794441223145,0.2,0
18,0.22628092765808105,0.2,0
55,0.2263481616973877,0.2,0
57,0.22640681266784668,0.2,0
36,0.22646188735961914,0.2,0
5,0.22652292251586914,0.2,0
29,0.2265641689300537,0.2,0
12,0.22658896446228027,0.2,0
33,0.22661995887756348,0.2,0
10,0.22670221328735352,0.2,0
39,0.22676301002502441,0.2,0
6,0.2268218994140625,0.2,0
59,0.2269430160522461,0.2,0
42,0.22701382637023926,0.2,0
22,0.22707104682922363,0.2,0
31,0.2271418571472168,0.2,0
19,0.2273569107055664,0.2,0
27,0.22743821144104004,0.2,0
46,0.22765588760375977,0.2,0
25,0.22771716117858887,0.2,0
48,0.22779393196105957,0.2,0
17,0.2278459072113037,0.2,0
45,0.22790980339050293,0.2,0
28,0.22796297073364258,0.2,0
38,0.22801804542541504,0.2,0
4,0.22807598114013672,0.2,0
7,0.2281360626220703,0.2,0
54,0.2281968593597412,0.2,0
51,0.22835206985473633,0.2,0
50,0.22850799560546875,0.2,0
52,0.22864794731140137,0.2,0
1,0.22878098487854004,0.2,0
53,0.2288508415222168,0.2,0
14,0.23638391494750977,0.2,0
40,0.23650622367858887,0.2,0
9,0.2365860939025879,0.2,0
13,0.23666787147521973,0.2,0
58,0.2367250919342041,0.2,0
16,0.23704290390014648,0.2,0
0,0.23708701133728027,0.2,0
26,0.2371809482574463,0.2,0
37,0.23723697662353516,0.2,0
49,0.23729681968688965,0.2,0
34,0.23736000061035156,0.2,0
8,0.23742103576660156,0.2,0
11,0.23755693435668945,0.2,0
35,0.2376251220703125,0.2,0
21,0.23767304420471191,0.2,0
24,0.23773503303527832,0.2,0
44,0.2377779483795166,0.2,0
29,0.23790311813354492,0.2,0
23,0.23800301551818848,0.2,0
56,0.2431960105895996,0.2,0
15,0.24324607849121094,0.2,0
3,0.2432880401611328,0.2,0
32,0.24334096908569336,0.2,0
12,0.24338603019714355,0.2,0
43,0.24343085289001465,0.2,0
41,0.24347400665283203,0.2,0
57,0.2435169219970703,0.2,0
6,0.24355602264404297,0.2,0
55,0.24362707138061523,0.2,0
22,0.2436690330505371,0.2,0
20,0.24371004104614258,0.2,0
2,0.24375200271606445,0.2,0
30,0.24379587173461914,0.2,0
18,0.24384093284606934,0.2,0
36,0.243880033493042,0.2,0
33,0.24392294883728027,0.2,0
10,0.24396800994873047,0.2,0
59,0.24405884742736816,0.2,0
42,0.24410605430603027,0.2,0
5,0.24414992332458496,0.2,0
39,0.24419498443603516,0.2,0
19,0.2443540096282959,0.2,0
27,0.24439716339111328,0.2,0
17,0.24445104598999023,0.2,0
45,0.2444911003112793,0.2,0
28,0.24453496932983398,0.2,0
38,0.2445828914642334,0.2,0
4,0.24464011192321777,0.2,0
7,0.24469494819641113,0.2,0
31,0.24478483200073242,0.2,0
46,0.24482989311218262,0.2,0
25,0.2448740005493164,0.2,0
48,0.24491119384765625,0.2,0
1,0.24495315551757812,0.2,0
54,0.24500513076782227,0.2,0
51,0.24514102935791016,0.2,0
50,0.2453019618988037,0.2,0
53,0.24544095993041992,0.2,0
52,0.24552083015441895,0.2,0
47,0.24565601348876953,0.2,0
11,0.2543308734893799,0.2,0
21,0.2544708251953125,0.2,0
24,0.2545359134674072,0.2,0
44,0.2545919418334961,0.2,0
0,0.25469207763671875,0.2,0
26,0.2547788619995117,0.2,0
37,0.25483179092407227,0.2,0
34,0.25489306449890137,0.2,0
49,0.25494885444641113,0.2,0
8,0.2550029754638672,0.2,0
23,0.25506091117858887,0.2,0
9,0.2551119327545166,0.2,0
32,0.2622489929199219,0.2,0
17,0.26235389709472656,0.2,0
4,0.2624189853668213,0.2,0
46,0.2625448703765869,0.2,0
50,0.2626020908355713,0.2,0
54,0.26276397705078125,0.2,0
48,0.26290202140808105,0.2,0
25,0.2629580497741699,0.2,0
29,0.26302218437194824,0.2,0
40,0.2630641460418701,0.2,0
13,0.26312899589538574,0.2,0
35,0.2631690502166748,0.2,0
14,0.26323723793029785,0.2,0
58,0.2632780075073242,0.2,0
16,0.2633819580078125,0.2,0
53,0.2634391784667969,0.2,0
3,0.2635610103607178,0.2,0
30,0.26362180709838867,0.2,0
36,0.26367688179016113,0.2,0
5,0.26373815536499023,0.2,0
20,0.2637917995452881,0.2,0
39,0.26386094093322754,0.2,0
42,0.2639181613922119,0.2,0
19,0.2639949321746826,0.2,0
10,0.2640540599822998,0.2,0
45,0.2640829086303711,0.2,0
12,0.2641029357910156,0.2,0
6,0.26412010192871094,0.2,0
33,0.26414012908935547,0.2,0
2,0.2641620635986328,0.2,0
57,0.26417994499206543,0.2,0
41,0.26419782638549805,0.2,0
22,0.26421618461608887,0.2,0
43,0.2642340660095215,0.2,0
56,0.2642500400543213,0.2,0
15,0.2642669677734375,0.2,0
55,0.2642838954925537,0.2,0
59,0.2642989158630371,0.2,0
7,0.26438188552856445,0.2,0
31,0.26445794105529785,0.2,0
51,0.26452088356018066,0.2,0
38,0.26465296745300293,0.2,0
47,0.2647099494934082,0.2,0
28,0.26476502418518066,0.2,0
1,0.2648158073425293,0.2,0
