time,distance,competitor
0.03832507133483887,0.0,0
0.03832507133483887,0.0,1
0.03832507133483887,0.0,2
0.03832507133483887,0.0,3
0.03832507133483887,0.0,4
0.06896114349365234,0.0,0
0.06896114349365234,0.0,1
0.06896114349365234,0.0,2
0.06896114349365234,0.0,3
0.06896114349365234,0.0,4
0.0845041275024414,0.0,0
0.0845041275024414,0.0,1
0.0845041275024414,0.0,2
0.0845041275024414,0.0,3
0.0845041275024414,0.0,4
0.10165929794311523,0.0,0
0.10165929794311523,0.0,1
0.10165929794311523,0.0,2
0.10165929794311523,0.0,3
0.10165929794311523,0.0,4
0.12687110900878906,0.0,0
0.12687110900878906,0.0,1
0.12687110900878906,0.0,2
0.12687110900878906,0.0,3
0.12687110900878906,0.0,4
0.14144015312194824,0.0,0
0.14144015312194824,0.0,1
0.14144015312194824,0.0,2
0.14144015312194824,0.0,3
0.14144015312194824,0.0,4
0.15855622291564941,0.0,0
0.15855622291564941,0.0,1
0.15855622291564941,0.0,2
0.15855622291564941,0.0,3
0.15855622291564941,0.0,4
0.17788314819335938,0.0,0
0.17788314819335938,0.0,1
0.17788314819335938,0.0,2
0.17788314819335938,0.0,3
0.17788314819335938,0.0,4
0.20847201347351074,0.0,0
0.20847201347351074,0.0,1
0.20847201347351074,0.0,2
0.20847201347351074,0.0,3
0.20847201347351074,0.0,4
0.2260572910308838,0.0,0
0.2260572910308838,0.0,1
0.2260572910308838,0.0,2
0.2260572910308838,0.0,3
0.2260572910308838,0.0,4
0.24283623695373535,0.0,0
0.24283623695373535,0.0,1
0.24283623695373535,0.0,2
0.24283623695373535,0.0,3
0.24283623695373535,0.0,4
0.2688460350036621,0.0,0
0.2688460350036621,0.0,1
0.2688460350036621,0.0,2
0.2688460350036621,0.0,3
0.2688460350036621,0.0,4
0.2848081588745117,0.0,0
0.2848081588745117,0.0,1
0.2848081588745117,0.0,2
0.2848081588745117,0.0,3
0.2848081588745117,0.0,4
0.2966761589050293,0.0,0
0.2966761589050293,0.0,1
0.2966761589050293,0.0,2
0.2966761589050293,0.0,3
0.2966761589050293,0.0,4
0.30981016159057617,0.0,0
0.30981016159057617,0.0,1
0.30981016159057617,0.0,2
0.30981016159057617,0.0,3
0.30981016159057617,0.0,4
0.32615232467651367,0.0,0
0.32615232467651367,0.0,1
0.32615232467651367,0.0,2
0.32615232467651367,0.0,3
0.32615232467651367,0.0,4
0.34482622146606445,0.0,0
0.34482622146606445,0.0,1
0.34482622146606445,0.0,2
0.34482622146606445,0.0,3
0.34482622146606445,0.0,4
0.3815150260925293,0.0,0
0.3815150260925293,0.0,1
0.3815150260925293,0.0,2
0.3815150260925293,0.0,3
0.3815150260925293,0.0,4
0.3999001979827881,0.0,0
0.3999001979827881,0.0,1
0.3999001979827881,0.0,2
0.3999001979827881,0.0,3
0.3999001979827881,0.0,4
0.4154031276702881,0.0,0
0.4154031276702881,0.0,1
0.4154031276702881,0.0,2
0.4154031276702881,0.0,3
0.4154031276702881,0.0,4
0.43062615394592285,0.0,0
0.43062615394592285,0.0,1
0.43062615394592285,0.0,2
0.43062615394592285,0.0,3
0.43062615394592285,0.0,4
0.45817112922668457,0.0,0
0.45817112922668457,0.0,1
0.45817112922668457,0.0,2
0.45817112922668457,0.0,3
0.45817112922668457,0.0,4
0.4745490550994873,0.0,0
0.4745490550994873,0.0,1
0.4745490550994873,0.0,2
0.4745490550994873,0.0,3
0.4745490550994873,0.0,4
0.4858081340789795,0.0,0
0.4858081340789795,0.0,1
0.4858081340789795,0.0,2
0.4858081340789795,0.0,3
0.4858081340789795,0.0,4
0.5044221878051758,0.0,0
0.5044221878051758,0.0,1
0.5044221878051758,0.0,2
0.5044221878051758,0.0,3
0.5044221878051758,0.0,4
0.5220353603363037,0.0,0
0.5220353603363037,0.0,1
0.5220353603363037,0.0,2
0.5220353603363037,0.0,3
0.5220353603363037,0.0,4
0.5358321666717529,0.0,0
0.5358321666717529,0.0,1
0.5358321666717529,0.0,2
0.5358321666717529,0.0,3
0.5358321666717529,0.0,4
0.5512340068817139,0.0,0
0.5512340068817139,0.0,1
0.5512340068817139,0.0,2
0.5512340068817139,0.0,3
0.5512340068817139,0.0,4
0.5680670738220215,0.0,0
0.5680670738220215,0.0,1
0.5680670738220215,0.0,2
0.5680670738220215,0.0,3
0.5680670738220215,0.0,4
0.5800480842590332,0.0,0
0.5800480842590332,0.0,1
0.5800480842590332,0.0,2
0.5800480842590332,0.0,3
0.5800480842590332,0.0,4
0.5949029922485352,0.0,0
0.5949029922485352,0.0,1
0.5949029922485352,0.0,2
0.5949029922485352,0.0,3
0.5949029922485352,0.0,4
0.6107230186462402,0.0,0
0.6107230186462402,0.0,1
0.6107230186462402,0.0,2
0.6107230186462402,0.0,3
0.6107230186462402,0.0,4
