type,time,exchange,competitor,odds,backer,layer,stake
Trade,44.15691685676575,0,1,4.712019755785334,4,57,15
Trade,44.157275915145874,0,1,5.210534347980984,52,57,15
Trade,44.15800905227661,0,1,5.205112214886647,52,58,15
Trade,44.15859389305115,0,1,5.202730092844066,52,57,15
Trade,44.15890979766846,0,1,6.712019755785334,52,59,15
Trade,44.159554958343506,0,1,5.19662156762378,52,56,15
Trade,44.160839796066284,0,1,5.1865406671081455,52,3,15
Trade,44.16184186935425,0,1,5.181587064929883,52,3,15
Trade,44.16215181350708,0,1,5.18075032775621,52,4,15
Trade,44.16283106803894,0,1,4.01926488641038,4,6,15
Trade,44.16369986534119,0,1,5.17715327158942,52,4,15
Trade,44.23897171020508,0,1,3.83153146249302,4,3,15
Trade,44.25009775161743,0,1,4.315809860667354,6,53,15
Trade,44.25098180770874,0,1,3.83153146249302,3,53,15
Trade,44.25542902946472,0,1,4.316605267932427,6,53,15
Trade,44.273321866989136,0,1,5.171655653831749,52,3,15
Trade,44.28656196594238,0,1,6.01926872104702,6,4,15
Trade,44.307088136672974,0,1,3.83153146249302,3,6,15
Trade,44.36609411239624,0,1,3.83153146249302,4,4,15
Trade,44.36634182929993,0,1,4.019269311931675,3,3,15
Trade,44.36685585975647,0,1,4.019269311931675,3,4,15
Trade,44.36743688583374,0,1,4.019269311931675,4,6,15
Trade,44.36844277381897,0,1,3.93153146249302,6,59,15
Trade,44.38338088989258,0,1,3.93153146249302,4,57,15
Trade,44.42281174659729,0,1,6.019269311931675,3,4,15
Trade,44.42804503440857,0,1,4.019269311931675,4,6,15
Trade,44.43002486228943,0,1,5.003068290999126,54,6,15
Trade,44.444567918777466,0,1,3.93153146249302,3,58,15
Trade,44.445966958999634,0,1,5.003023364219728,54,6,15
Trade,44.4504759311676,0,1,5.003000235495594,54,4,15
Trade,44.458362102508545,0,1,5.002981374337227,54,6,15
Trade,44.46079993247986,0,1,3.93153146249302,6,55,15
Trade,44.46607494354248,0,1,4.019269311931675,6,3,15
Trade,44.46950602531433,0,1,5.002960968558209,54,6,15
Trade,44.48313808441162,0,1,4.019269311931675,6,4,15
Trade,44.506149768829346,0,1,5.014631638527074,54,4,15
Trade,44.50713086128235,0,1,3.93153146249302,4,56,15
Trade,44.50977301597595,0,1,4.019269311931675,6,4,15
Trade,44.59307098388672,0,1,3.83153146249302,6,3,15
Trade,44.594183921813965,0,1,4.019269311931675,4,6,15
Trade,44.60457491874695,0,1,4.019269311931675,6,4,15
Trade,44.6221239566803,0,1,3.93153146249302,6,56,15
Trade,44.63607382774353,0,1,3.93153146249302,6,59,15
Trade,44.64738988876343,0,1,3.93153146249302,3,58,15
Trade,44.64837384223938,0,1,4.977933366558978,54,3,15
Trade,44.67916202545166,0,1,5.082934436653116,53,4,15
Trade,44.681843996047974,0,1,3.93153146249302,4,55,15
Trade,44.692432165145874,0,1,3.93153146249302,4,57,15
Trade,44.6926589012146,0,1,3.93153146249302,6,59,15
Trade,44.69370102882385,0,1,3.93153146249302,4,58,15
Trade,44.79994988441467,0,1,6.712019755785334,6,59,15
Trade,44.80056381225586,0,1,6.712019755785334,3,57,15
Trade,44.82779383659363,0,1,6.812019755785333,3,56,15
Trade,44.856982946395874,0,1,6.812019755785333,6,55,15
Trade,44.863759994506836,0,1,6.812019755785333,4,59,15
Trade,44.86617398262024,0,1,6.812019755785333,3,58,15
Trade,44.883769035339355,0,1,6.812019755785333,3,57,15
Trade,44.891355752944946,0,1,6.712019755785334,4,58,15
Trade,44.909000873565674,0,1,6.812019755785333,6,57,15
Trade,44.90957999229431,0,1,6.812019755785333,6,56,15
Trade,44.90982389450073,0,1,6.812019755785333,3,55,15
Trade,44.92268896102905,0,1,6.812019755785333,6,58,15
Trade,44.926214933395386,0,1,6.812019755785333,6,59,15
Trade,44.940998792648315,0,1,6.812019755785333,4,49,15
Trade,44.945173025131226,0,1,6.812019755785333,4,40,15
Trade,44.98514771461487,0,1,6.712019755785334,3,56,15
Trade,44.986478090286255,0,1,6.712019755785334,4,55,15
Trade,44.98665189743042,0,1,6.712019755785334,6,56,15
Trade,44.98990297317505,0,1,6.812019755785333,3,55,15
Trade,45.01257276535034,0,1,6.712019755785334,6,59,15
Trade,45.0804169178009,0,1,6.812019755785333,4,58,15
Trade,45.12409687042236,0,1,6.812019755785333,4,57,15
Trade,45.12486696243286,0,1,6.812019755785333,4,59,15
Trade,45.14496898651123,0,1,6.812019755785333,3,46,15
Trade,45.15854787826538,0,1,6.812019755785333,3,59,15
Trade,45.158923864364624,0,1,6.812019755785333,3,57,15
Trade,45.21836280822754,0,1,6.812019755785333,6,56,15
Trade,45.23100304603577,0,1,6.812019755785333,4,58,15
Trade,45.256372928619385,0,1,6.812019755785333,4,55,15
Trade,45.26524209976196,0,1,6.812019755785333,6,56,15
Trade,45.26748490333557,0,1,6.812019755785333,3,57,15
Trade,45.279664754867554,0,1,6.812019755785333,6,59,15
Trade,45.29577279090881,0,1,6.812019755785333,6,58,15
Trade,45.334715843200684,0,1,6.712019755785334,3,59,15
Trade,45.33573889732361,0,1,6.712019755785334,4,57,15
Trade,45.340468883514404,0,1,6.712019755785334,6,55,15
Trade,45.3463249206543,0,1,6.812019755785333,3,59,15
Trade,45.347476959228516,0,1,6.812019755785333,3,58,15
Trade,45.34794783592224,0,1,6.812019755785333,4,55,15
Trade,45.3482780456543,0,1,6.812019755785333,3,57,15
Trade,45.35807204246521,0,1,6.812019755785333,4,56,15
Trade,45.43871474266052,0,1,5.096705125018942,4,57,15
Trade,45.43978190422058,0,1,6.712019755785334,6,55,15
Trade,45.440414905548096,0,1,6.712019755785334,3,59,15
Trade,45.451016902923584,0,1,6.812019755785333,4,57,15
Trade,45.45517373085022,0,1,6.812019755785333,4,55,15
Trade,45.458832025527954,0,1,6.812019755785333,3,56,15
Trade,45.46045994758606,0,1,6.812019755785333,4,59,15
Trade,45.472485065460205,0,1,6.812019755785333,4,58,15
Trade,45.50529098510742,0,1,5.096705125018942,4,3,15
Trade,45.53980898857117,0,1,5.096705125018942,6,6,15
Trade,45.540118932724,0,1,5.096705125018942,3,58,15
Trade,45.540284872055054,0,1,5.096705125018942,4,59,15
Trade,45.541561126708984,0,1,5.1967051250189416,6,59,15
Trade,45.5565927028656,0,1,5.9315314624930195,3,6,15
Trade,45.571335792541504,0,1,5.096705125018942,4,4,15
Trade,45.57993483543396,0,1,5.1967051250189416,3,56,15
Trade,45.62378907203674,0,1,5.9315314624930195,3,4,15
Trade,45.62950801849365,0,1,5.9315314624930195,6,3,15
Trade,45.66796374320984,0,1,5.9315314624930195,6,4,15
Trade,45.68901872634888,0,1,5.096705125018942,6,6,15
Trade,45.6959810256958,0,1,5.096705125018942,4,3,15
Trade,45.70348787307739,0,1,5.1967051250189416,3,56,15
Trade,45.7215621471405,0,1,5.1967051250189416,4,58,15
Trade,45.74593496322632,0,1,6.171655653831749,6,3,15
Trade,45.763792753219604,0,1,5.1967051250189416,3,55,15
Trade,45.78068995475769,0,1,3.93153146249302,6,55,15
Trade,45.79828405380249,0,1,3.0540766063354474,6,58,15
Trade,0.1791238784790039,0,2,3.322430552015932,50,5,15
Trade,1.0840299129486084,0,2,3.8916915152207974,53,5,15
Trade,1.5240471363067627,0,2,2.572929099090685,53,7,15
Trade,1.5905699729919434,0,2,2.5610654141460247,53,5,15
Trade,1.98844575881958,0,2,2.5610654141460247,53,7,15
Trade,2.0064167976379395,0,2,2.5610654141460247,53,5,15
Trade,2.019361972808838,0,2,2.5610654141460247,53,52,15
Trade,2.0641047954559326,0,2,3.607944143739601,51,5,15
Trade,2.1487669944763184,0,2,2.5610654141460247,53,5,15
Trade,2.1546170711517334,0,2,1.6237514821077286,54,52,15
Trade,2.268934726715088,0,2,1.1644055719391988,35,5,15
Trade,2.7697088718414307,0,2,1.1644055719391988,31,7,15
Trade,3.047562837600708,0,2,1.1,7,5,15
Trade,3.0929908752441406,0,2,1.1644055719391988,33,7,15
Trade,3.313101053237915,0,2,1.1644055719391988,34,7,15
Trade,3.4450747966766357,0,2,1.1,5,52,15
Trade,3.6092169284820557,0,2,1.1,7,5,15
Trade,3.6434578895568848,0,2,1.1644055719391988,30,7,15
Trade,3.7745840549468994,0,2,1.1644055719391988,38,7,15
Trade,3.821946859359741,0,2,1.1,7,52,15
Trade,4.350376844406128,0,2,1.1644055719391988,36,7,15
Trade,4.432510852813721,0,2,1.1,33,5,15
Trade,4.436492919921875,0,2,1.1,35,52,15
Trade,4.461045980453491,0,2,1.1,32,52,15
Trade,4.468318939208984,0,2,1.1,34,5,15
Trade,4.4720139503479,0,2,1.1,39,7,15
Trade,4.485714912414551,0,2,1.1,37,52,15
Trade,4.488288879394531,0,2,1.1,38,52,15
Trade,4.492915868759155,0,2,1.1,30,52,15
Trade,4.514589786529541,0,2,1.1,36,52,15
Trade,4.532379865646362,0,2,1.1,31,52,15
Trade,4.634868860244751,0,2,1.264405571939199,54,5,15
Trade,4.778792858123779,0,2,1.4938890223365027,5,52,15
Trade,4.872282981872559,0,2,1.1,7,5,15
Trade,5.022011756896973,0,2,1.1868276680716816,33,7,15
Trade,5.2444000244140625,0,2,1.1,7,52,15
Trade,5.779299974441528,0,2,1.1,5,7,15
Trade,5.79311990737915,0,2,1.1,7,53,15
Trade,5.916630983352661,0,2,1.1868276680716816,31,7,15
Trade,6.2546679973602295,0,2,1.1,5,53,15
Trade,6.554790735244751,0,2,1.1868276680716816,37,7,15
Trade,6.565279006958008,0,2,1.1868276680716816,34,5,15
Trade,6.674216985702515,0,2,1.1868276680716816,38,5,15
Trade,6.73576807975769,0,2,1.1868276680716816,36,7,15
Trade,6.847081899642944,0,2,1.1868276680716816,32,7,15
Trade,6.975880861282349,0,2,1.1,7,5,15
Trade,7.174912929534912,0,2,1.1868276680716816,39,5,15
Trade,7.504795789718628,0,2,1.1868276680716816,30,7,15
Trade,7.577224969863892,0,2,1.1868276680716816,35,55,15
Trade,7.722497940063477,0,2,1.1868556082837283,39,55,15
Trade,7.847904920578003,0,2,1.1868556082837283,38,7,15
Trade,7.849438905715942,0,2,1.1868556082837283,34,55,15
Trade,7.9520649909973145,0,2,1.1,37,55,15
Trade,8.007950067520142,0,2,1.1,33,5,15
Trade,8.013442993164062,0,2,1.1,39,55,15
Trade,8.132379055023193,0,2,1.1,36,7,15
Trade,8.212641954421997,0,2,1.1,32,5,15
Trade,8.276172876358032,0,2,1.1,38,5,15
Trade,8.509596824645996,0,2,1.1,35,7,15
Trade,8.75353193283081,0,2,1.1,31,5,15
Trade,8.800549030303955,0,2,1.1,34,7,15
Trade,8.88634181022644,0,2,1.1,33,7,15
Trade,9.102340936660767,0,2,1.1,30,5,15
Trade,9.26006293296814,0,2,1.1,5,7,15
Trade,10.217988014221191,0,2,1.1,56,7,15
Trade,10.29923391342163,0,2,1.1,55,5,15
Trade,10.6973717212677,0,2,1.1,56,7,15
Trade,10.735733985900879,0,2,1.1,55,7,15
Trade,10.84971284866333,0,2,1.2868556082837284,54,5,15
Trade,10.925637006759644,0,2,2.1,5,56,15
Trade,12.52384090423584,0,2,2.1,53,55,15
Trade,12.627100944519043,0,2,2.672283664327648,50,5,15
Trade,12.646038055419922,0,2,2.1,53,7,15
Trade,14.02092695236206,0,2,1.880446112981065,53,7,15
Trade,14.629348039627075,0,2,2.2868556082837284,5,56,15
Trade,14.64735198020935,0,2,2.2868556082837284,7,5,15
Trade,14.737408876419067,0,2,2.981456069427647,52,7,15
Trade,25.487679958343506,0,2,2.880446112981065,7,7,15
Trade,25.544712781906128,0,2,2.2,51,56,15
Trade,25.607450008392334,0,2,2.2,51,55,15
Trade,25.659433841705322,0,2,2.2,51,57,15
Trade,25.705815076828003,0,2,2.2,51,58,15
Trade,27.82115077972412,0,2,1.6722836643276482,7,5,15
Trade,33.5236599445343,0,2,2.1868556082837283,39,7,15
Trade,36.710004806518555,0,2,2.1868556082837283,38,7,15
Trade,37.74868988990784,0,2,2.1868556082837283,30,5,15
Trade,39.25195789337158,0,2,2.1868556082837283,32,5,15
Trade,39.87115216255188,0,2,2.1868556082837283,31,7,15
Trade,40.47223091125488,0,2,2.1868556082837283,37,58,15
Trade,40.65801787376404,0,2,2.1868556082837283,35,57,15
Trade,40.673128843307495,0,2,2.1868556082837283,33,56,15
Trade,41.005635023117065,0,2,2.1868556082837283,34,7,15
Trade,41.191471099853516,0,2,2.1868556082837283,36,59,15
Trade,41.24611711502075,0,2,2.2,7,55,15
Trade,42.77729392051697,0,2,3.672283664327648,5,7,15
Trade,44.0178279876709,0,2,3.1,53,5,15
Trade,44.026216983795166,0,2,1.9666138868020222,53,5,15
Trade,44.05775308609009,0,2,1.7722836643276483,7,58,15
Trade,44.05812978744507,0,2,1.7722836643276483,5,57,15
Trade,44.066675901412964,0,2,1.966613948878817,53,5,15
Trade,44.07858085632324,0,2,1.9666139592163987,53,5,15
Trade,44.09176802635193,0,2,1.966613971172928,53,7,15
Trade,44.1477689743042,0,2,1.9666139788036758,53,55,15
Trade,44.15409183502197,0,2,3.672283664327648,5,55,15
Trade,44.15544080734253,0,2,3.672283664327648,7,58,15
Trade,44.15567088127136,0,2,3.672283664327648,5,57,15
Trade,44.15651488304138,0,2,3.7722836643276483,5,59,15
Trade,44.1582088470459,0,2,3.7722836643276483,7,56,15
Trade,44.27175188064575,0,2,3.7722836643276483,5,58,15
Trade,44.277835845947266,0,2,3.7722836643276483,7,59,15
Trade,44.28754782676697,0,2,3.7722836643276483,5,57,15
Trade,44.28895092010498,0,2,3.7722836643276483,5,56,15
Trade,44.42170190811157,0,2,3.1,7,5,15
Trade,44.44534492492676,0,2,2.980443040603331,5,59,15
Trade,44.49905776977539,0,2,2.880446112981065,7,7,15
Trade,44.50332474708557,0,2,2.880446112981065,5,52,15
Trade,44.50533485412598,0,2,2.980443040603331,7,58,15
Trade,44.50646495819092,0,2,2.980446112981065,7,56,15
Trade,44.53853988647461,0,2,2.980446112981065,7,55,15
Trade,44.53874087333679,0,2,2.980446112981065,38,58,15
Trade,44.538917779922485,0,2,2.980446112981065,39,59,15
Trade,44.53912591934204,0,2,2.980446112981065,35,56,15
Trade,44.53929376602173,0,2,2.980446112981065,32,57,15
Trade,44.539978981018066,0,2,2.672283664327648,34,7,15
Trade,44.540687084198,0,2,1.572283664327648,31,7,15
Trade,44.54282784461975,0,2,1.572283664327648,37,7,15
Trade,44.60505700111389,0,2,1.572283664327648,36,7,15
Trade,44.646848917007446,0,2,1.572283664327648,30,7,15
Trade,44.68354392051697,0,2,1.572283664327648,33,59,15
Trade,44.690271854400635,0,2,2.880446112981065,7,59,15
Trade,44.69048595428467,0,2,2.880446112981065,5,58,15
Trade,44.72255897521973,0,2,2.980446112981065,5,57,15
Trade,44.77160286903381,0,2,2.980446112981065,5,56,15
Trade,44.783523082733154,0,2,2.980446112981065,5,58,15
Trade,44.785967111587524,0,2,2.980446112981065,7,55,15
Trade,44.78964400291443,0,2,2.672283664327648,5,7,15
Trade,44.835816860198975,0,2,1.2868556082837284,5,5,15
Trade,44.8374457359314,0,2,1.2868556082837284,7,7,15
Trade,44.844650983810425,0,2,2.980446112981065,7,57,15
Trade,44.888643980026245,0,2,3.1868556082837283,7,5,15
Trade,44.89109396934509,0,2,1.2868556082837284,5,7,15
Trade,45.04762601852417,0,2,1.1,5,5,15
Trade,45.090651750564575,0,2,1.1,7,5,15
Trade,45.10157799720764,0,2,2.086855608283728,35,5,15
Trade,45.1024968624115,0,2,1.3868556082837284,5,41,15
Trade,45.103397846221924,0,2,1.2000000000000002,5,56,15
Trade,45.121975898742676,0,2,1.2000000000000002,5,58,15
Trade,45.122875928878784,0,2,2.086855608283728,36,7,15
Trade,45.123591899871826,0,2,2.086855608283728,32,7,15
Trade,45.15058612823486,0,2,2.086855608283728,33,7,15
Trade,45.16402292251587,0,2,2.086855608283728,30,5,15
Trade,45.17256498336792,0,2,1.2000000000000002,7,55,15
Trade,45.18554377555847,0,2,1.2000000000000002,7,57,15
Trade,45.18733477592468,0,2,2.086855608283728,34,5,15
Trade,45.188201904296875,0,2,1.2000000000000002,5,59,15
Trade,45.191235065460205,0,2,2.086855608283728,39,7,15
Trade,45.203120708465576,0,2,2.086855608283728,38,7,15
Trade,45.22096395492554,0,2,2.086855608283728,37,5,15
Trade,45.229750871658325,0,2,1.2000000000000002,5,58,15
Trade,45.23083686828613,0,2,1.2000000000000002,5,56,15
Trade,45.231677770614624,0,2,1.1868556082837283,7,5,15
Trade,45.24322199821472,0,2,2.086855608283728,31,5,15
Trade,45.2588529586792,0,2,1.2000000000000002,5,55,15
Trade,45.30637192726135,0,2,1.1,7,7,15
Trade,45.322805881500244,0,2,1.1,5,5,15
Trade,45.354856967926025,0,2,1.1,7,7,15
Trade,45.35734295845032,0,2,1.2000000000000002,7,59,15
Trade,45.35910391807556,0,2,1.2000000000000002,5,58,15
Trade,45.378567934036255,0,2,1.2000000000000002,7,55,15
Trade,45.40422987937927,0,2,1.1,5,7,15
Trade,45.41446089744568,0,2,1.1,7,5,15
Trade,45.4325590133667,0,2,1.1,5,55,15
Trade,45.44176888465881,0,2,1.2000000000000002,7,57,15
Trade,45.45129895210266,0,2,1.2000000000000002,5,59,15
Trade,45.45188593864441,0,2,1.2000000000000002,7,55,15
Trade,45.50924801826477,0,2,1.1,5,5,15
Trade,45.52166485786438,0,2,1.2000000000000002,35,58,15
Trade,45.53662395477295,0,2,1.1,5,55,15
Trade,45.54137587547302,0,2,1.2000000000000002,5,55,15
Trade,45.54323387145996,0,2,2.086855608283728,35,7,15
Trade,45.55875778198242,0,2,2.086855608283728,30,7,15
Trade,45.59309482574463,0,2,1.7722836643276483,7,5,15
Trade,45.62269473075867,0,2,1.7722836643276483,5,7,15
Trade,45.63750696182251,0,2,1.7722836643276483,7,5,15
Trade,45.64126682281494,0,2,1.7722836643276483,5,56,15
Trade,45.65231990814209,0,2,2.086855608283728,37,7,15
Trade,45.65356683731079,0,2,1.8722836643276484,5,58,15
Trade,45.6538028717041,0,2,1.8722836643276484,7,59,15
Trade,45.65413188934326,0,2,1.8722836643276484,5,57,15
Trade,45.66688895225525,0,2,2.086855608283728,36,7,15
Trade,45.66923213005066,0,2,2.086855608283728,34,5,15
Trade,45.669694900512695,0,2,2.086855608283728,33,5,15
Trade,45.67720079421997,0,2,2.086855608283728,32,5,15
Trade,45.67788004875183,0,2,2.086855608283728,39,7,15
Trade,45.698662757873535,0,2,1.8722836643276484,34,56,15
Trade,45.69883394241333,0,2,1.8722836643276484,33,55,15
Trade,45.72435784339905,0,2,1.1,5,52,15
Trade,45.75236988067627,0,2,1.8666139751789212,31,5,15
Trade,45.77706694602966,0,2,1.472283664327648,38,55,15
Trade,45.777764081954956,0,2,1.472283664327648,39,57,15
Trade,45.7781298160553,0,2,1.472283664327648,37,7,15
Trade,45.779337882995605,0,2,1.1868556082837283,33,7,15
Trade,45.780941009521484,0,2,1.1868556082837283,34,57,15
Trade,45.78199911117554,0,2,1.1,37,56,15
Trade,45.78269100189209,0,2,1.1,35,59,15
Trade,45.78296685218811,0,2,1.1,36,55,15
Trade,45.79333972930908,0,2,1.1,32,58,15
Trade,45.79636597633362,0,2,1.1,30,55,15
Trade,45.797499895095825,0,2,1.1,31,57,15
Trade,45.79791784286499,0,2,1.1,34,56,15
Trade,45.806697845458984,0,2,1.1,33,59,15
Trade,45.80907893180847,0,2,1.1,38,58,15
Trade,45.83136582374573,0,2,1.1,39,56,15
Trade,45.834434032440186,0,2,3.1868556082837283,5,59,15
Trade,45.834672927856445,0,2,3.7722836643276483,7,58,15
Trade,45.849733114242554,0,2,1.1,31,5,15
Trade,45.85101008415222,0,2,1.1,35,5,15
Trade,45.86705183982849,0,2,1.6722836643276482,37,52,15
Trade,45.86721396446228,0,2,1.6722836643276482,32,53,15
Trade,45.86743497848511,0,2,1.6722836643276482,34,54,15
Trade,45.86791801452637,0,2,1.6722836643276482,38,54,15
Trade,45.86825895309448,0,2,1.6722836643276482,36,53,15
Trade,45.87771487236023,0,2,1.6722836643276482,33,53,15
Trade,45.903724908828735,0,2,1.6722836643276482,30,54,15
Trade,45.94145393371582,0,2,1.6722836643276482,39,53,15
Trade,45.9723539352417,0,2,1.6722836643276482,31,54,15
Trade,46.0045280456543,0,2,1.6722836643276482,35,53,15
Trade,46.21979475021362,0,2,1.8722836643276484,5,53,15
Trade,46.38122010231018,0,2,2.672283664327648,7,52,15
Trade,0.09766912460327148,0,3,2.388226878466794,2,53,15
Trade,0.09839892387390137,0,3,2.775531364283065,52,1,15
Trade,0.28795790672302246,0,3,2.775531364283065,52,2,15
Trade,0.6936838626861572,0,3,2.775531364283065,52,2,15
Trade,0.7152760028839111,0,3,2.388226878466794,2,53,15
Trade,0.9866297245025635,0,3,2.388226878466794,1,53,15
Trade,1.0650429725646973,0,3,2.388226878466794,1,53,15
Trade,1.0910351276397705,0,3,2.388226878466794,52,53,15
Trade,1.1006650924682617,0,3,1.775531364283065,52,1,15
Trade,1.3380110263824463,0,3,1.7448879679189855,52,1,15
Trade,1.9076640605926514,0,3,1.6183815054606363,33,2,15
Trade,2.1919150352478027,0,3,2.1,1,1,15
Trade,2.5537099838256836,0,3,1.6183815054606363,39,1,15
Trade,2.6741979122161865,0,3,1.1,2,54,15
Trade,2.9564599990844727,0,3,1.6183815054606363,30,1,15
Trade,3.097468852996826,0,3,1.1,1,50,15
Trade,3.13144588470459,0,3,1.1,1,2,15
Trade,3.74385404586792,0,3,1.1,2,1,15
Trade,3.8625190258026123,0,3,1.1,34,2,15
Trade,3.8697588443756104,0,3,1.1,35,1,15
Trade,3.904078960418701,0,3,1.1,38,2,15
Trade,4.03045392036438,0,3,1.1,36,2,15
Trade,4.1754701137542725,0,3,1.1,31,54,15
Trade,4.2081849575042725,0,3,1.1,37,54,15
Trade,4.382859945297241,0,3,2.1,2,2,15
Trade,4.385754108428955,0,3,1.1,30,1,15
Trade,4.392570734024048,0,3,1.1,32,54,15
Trade,4.411940097808838,0,3,1.1,33,54,15
Trade,4.426432847976685,0,3,1.7183815054606364,52,1,15
Trade,4.479934930801392,0,3,2.1,2,1,15
Trade,4.764602899551392,0,3,4.891691515220797,54,2,15
Trade,5.060148000717163,0,3,4.992847549933253,52,1,15
Trade,5.065810918807983,0,3,4.780617608115582,2,54,15
Trade,5.213989734649658,0,3,4.781010779742617,52,54,15
Trade,5.215970039367676,0,3,4.893424478615523,27,1,15
Trade,5.263605833053589,0,3,2.852604158423553,52,1,15
Trade,5.306558847427368,0,3,2.8528325051857815,52,1,15
Trade,5.49500298500061,0,3,2.709382580706139,2,54,15
Trade,5.729670763015747,0,3,2.8540275706837233,52,2,15
Trade,5.739717721939087,0,3,2.8540744724758906,52,54,15
Trade,5.757865905761719,0,3,2.8541203196498928,52,54,15
Trade,5.775498867034912,0,3,4.692907744271444,52,54,15
Trade,5.81244683265686,0,3,4.692888326900594,52,54,15
Trade,6.050703048706055,0,3,2.7101456233483923,2,54,15
Trade,6.0689311027526855,0,3,2.710137263468166,2,54,15
Trade,6.291033029556274,0,3,2.8548744393733037,52,2,15
Trade,6.792756795883179,0,3,2.7548744393733036,23,2,15
Trade,6.98885703086853,0,3,4.685763501905667,2,54,15
Trade,7.006433010101318,0,3,4.685560447882741,1,54,15
Trade,7.16057014465332,0,3,4.905598873854468,53,1,15
Trade,7.282379865646362,0,3,5.684881727889592,20,2,15
Trade,7.288827896118164,0,3,5.684881727889592,25,2,15
Trade,7.350684881210327,0,3,4.584881727889592,26,1,15
Trade,7.48429799079895,0,3,4.470908394600446,2,54,15
Trade,7.5469069480896,0,3,4.955402515785853,51,55,15
Trade,7.724017858505249,0,3,4.785970372504978,1,55,15
Trade,8.404623985290527,0,3,2.9216300344930968,52,54,15
Trade,8.427625894546509,0,3,2.9408404396271006,52,54,15
Trade,8.460779905319214,0,3,3.2557035799722867,52,54,15
Trade,8.489805936813354,0,3,3.255665279240288,52,54,15
Trade,8.49944281578064,0,3,3.255627772879351,53,54,15
Trade,8.520341873168945,0,3,2.8104540849522244,53,55,15
Trade,8.551435947418213,0,3,2.941578361719574,52,54,15
Trade,8.584627866744995,0,3,2.629621348816964,53,54,15
Trade,8.62200379371643,0,3,2.6296799480338073,53,54,15
Trade,8.644810914993286,0,3,2.8104540849522244,1,54,15
Trade,8.673124074935913,0,3,2.9419843124784757,52,54,15
Trade,8.681051015853882,0,3,2.771994035469247,53,54,15
Trade,8.716949939727783,0,3,2.771961726911541,53,54,15
Trade,8.738901853561401,0,3,2.7720696773471647,53,54,15
Trade,8.771886110305786,0,3,2.942364452709777,52,54,15
