time,odds,competitor
0.042363882064819336,20.0,0
0.042363882064819336,20.0,1
0.042363882064819336,20.0,2
0.042363882064819336,20.0,3
0.042363882064819336,20.0,4
0.06172490119934082,20.0,0
0.06172490119934082,20.0,1
0.06172490119934082,3.322430552015932,2
0.06172490119934082,20.0,3
0.06172490119934082,1.6696556415465649,4
0.07780885696411133,20.0,0
0.07780885696411133,20.0,1
0.07780885696411133,3.322430552015932,2
0.07780885696411133,2.775531364283065,3
0.07780885696411133,1.5696556415465648,4
0.09702396392822266,20.0,0
0.09702396392822266,20.0,1
0.09702396392822266,3.322430552015932,2
0.09702396392822266,2.775531364283065,3
0.09702396392822266,1.5696556415465648,4
0.11334705352783203,20.0,0
0.11334705352783203,20.0,1
0.11334705352783203,3.322430552015932,2
0.11334705352783203,2.775531364283065,3
0.11334705352783203,1.5696556415465648,4
0.13147902488708496,20.0,0
0.13147902488708496,20.0,1
0.13147902488708496,3.322430552015932,2
0.13147902488708496,2.775531364283065,3
0.13147902488708496,1.5696556415465648,4
0.14278388023376465,20.0,0
0.14278388023376465,20.0,1
0.14278388023376465,3.322430552015932,2
0.14278388023376465,2.775531364283065,3
0.14278388023376465,1.5696556415465648,4
0.15838003158569336,20.0,0
0.15838003158569336,20.0,1
0.15838003158569336,3.322430552015932,2
0.15838003158569336,2.775531364283065,3
0.15838003158569336,1.5696556415465648,4
0.17824292182922363,20.0,0
0.17824292182922363,20.0,1
0.17824292182922363,3.322430552015932,2
0.17824292182922363,2.775531364283065,3
0.17824292182922363,1.5696556415465648,4
0.19324803352355957,20.0,0
0.19324803352355957,20.0,1
0.19324803352355957,3.322430552015932,2
0.19324803352355957,2.775531364283065,3
0.19324803352355957,1.5696556415465648,4
0.20785188674926758,20.0,0
0.20785188674926758,20.0,1
0.20785188674926758,4.891691515220797,2
0.20785188674926758,2.775531364283065,3
0.20785188674926758,1.5696556415465648,4
0.23018598556518555,20.0,0
0.23018598556518555,20.0,1
0.23018598556518555,4.891691515220797,2
0.23018598556518555,2.775531364283065,3
0.23018598556518555,1.5696556415465648,4
0.24875211715698242,20.0,0
0.24875211715698242,20.0,1
0.24875211715698242,4.891691515220797,2
0.24875211715698242,2.775531364283065,3
0.24875211715698242,1.5696556415465648,4
0.2624659538269043,20.0,0
0.2624659538269043,20.0,1
0.2624659538269043,4.891691515220797,2
0.2624659538269043,2.775531364283065,3
0.2624659538269043,1.5696556415465648,4
0.2832529544830322,20.0,0
0.2832529544830322,20.0,1
0.2832529544830322,4.891691515220797,2
0.2832529544830322,2.775531364283065,3
0.2832529544830322,1.5696556415465648,4
0.31469106674194336,20.0,0
0.31469106674194336,20.0,1
0.31469106674194336,4.891691515220797,2
0.31469106674194336,2.775531364283065,3
0.31469106674194336,1.5696556415465648,4
0.3346118927001953,20.0,0
0.3346118927001953,20.0,1
0.3346118927001953,4.891691515220797,2
0.3346118927001953,2.775531364283065,3
0.3346118927001953,1.5696556415465648,4
0.3681347370147705,20.0,0
0.3681347370147705,20.0,1
0.3681347370147705,4.891691515220797,2
0.3681347370147705,2.775531364283065,3
0.3681347370147705,1.5696556415465648,4
0.3932778835296631,20.0,0
0.3932778835296631,20.0,1
0.3932778835296631,4.891691515220797,2
0.3932778835296631,2.775531364283065,3
0.3932778835296631,1.5696556415465648,4
0.41002583503723145,20.0,0
0.41002583503723145,20.0,1
0.41002583503723145,4.891691515220797,2
0.41002583503723145,2.775531364283065,3
0.41002583503723145,1.5696556415465648,4
0.42768001556396484,20.0,0
0.42768001556396484,20.0,1
0.42768001556396484,4.891691515220797,2
0.42768001556396484,2.775531364283065,3
0.42768001556396484,1.5696556415465648,4
0.4649200439453125,20.0,0
0.4649200439453125,20.0,1
0.4649200439453125,4.891691515220797,2
0.4649200439453125,2.775531364283065,3
0.4649200439453125,1.5696556415465648,4
0.4852910041809082,20.0,0
0.4852910041809082,20.0,1
0.4852910041809082,4.891691515220797,2
0.4852910041809082,2.775531364283065,3
0.4852910041809082,1.5696556415465648,4
0.5132300853729248,20.0,0
0.5132300853729248,20.0,1
0.5132300853729248,4.891691515220797,2
0.5132300853729248,2.775531364283065,3
0.5132300853729248,1.5696556415465648,4
0.5276758670806885,20.0,0
0.5276758670806885,20.0,1
0.5276758670806885,4.891691515220797,2
0.5276758670806885,2.775531364283065,3
0.5276758670806885,1.5696556415465648,4
0.5422468185424805,20.0,0
0.5422468185424805,20.0,1
0.5422468185424805,4.891691515220797,2
0.5422468185424805,2.775531364283065,3
0.5422468185424805,1.5696556415465648,4
0.5586328506469727,20.0,0
0.5586328506469727,20.0,1
0.5586328506469727,4.891691515220797,2
0.5586328506469727,2.775531364283065,3
0.5586328506469727,1.5696556415465648,4
0.5775690078735352,20.0,0
0.5775690078735352,20.0,1
0.5775690078735352,4.891691515220797,2
0.5775690078735352,2.775531364283065,3
0.5775690078735352,1.5696556415465648,4
0.5978188514709473,20.0,0
0.5978188514709473,20.0,1
