time,distance,competitor
0.042363882064819336,0.0,0
0.042363882064819336,0.0,1
0.042363882064819336,0.0,2
0.042363882064819336,0.0,3
0.042363882064819336,0.0,4
0.06172490119934082,0.0,0
0.06172490119934082,0.0,1
0.06172490119934082,0.0,2
0.06172490119934082,0.0,3
0.06172490119934082,0.0,4
0.07780885696411133,0.0,0
0.07780885696411133,0.0,1
0.07780885696411133,0.0,2
0.07780885696411133,0.0,3
0.07780885696411133,0.0,4
0.09702396392822266,0.0,0
0.09702396392822266,0.0,1
0.09702396392822266,0.0,2
0.09702396392822266,0.0,3
0.09702396392822266,0.0,4
0.11334705352783203,0.0,0
0.11334705352783203,0.0,1
0.11334705352783203,0.0,2
0.11334705352783203,0.0,3
0.11334705352783203,0.0,4
0.13147902488708496,0.0,0
0.13147902488708496,0.0,1
0.13147902488708496,0.0,2
0.13147902488708496,0.0,3
0.13147902488708496,0.0,4
0.14278388023376465,0.0,0
0.14278388023376465,0.0,1
0.14278388023376465,0.0,2
0.14278388023376465,0.0,3
0.14278388023376465,0.0,4
0.15838003158569336,0.0,0
0.15838003158569336,0.0,1
0.15838003158569336,0.0,2
0.15838003158569336,0.0,3
0.15838003158569336,0.0,4
0.17824292182922363,0.0,0
0.17824292182922363,0.0,1
0.17824292182922363,0.0,2
0.17824292182922363,0.0,3
0.17824292182922363,0.0,4
0.19324803352355957,0.0,0
0.19324803352355957,0.0,1
0.19324803352355957,0.0,2
0.19324803352355957,0.0,3
0.19324803352355957,0.0,4
0.20785188674926758,0.0,0
0.20785188674926758,0.0,1
0.20785188674926758,0.0,2
0.20785188674926758,0.0,3
0.20785188674926758,0.0,4
0.23018598556518555,0.0,0
0.23018598556518555,0.0,1
0.23018598556518555,0.0,2
0.23018598556518555,0.0,3
0.23018598556518555,0.0,4
0.24875211715698242,0.0,0
0.24875211715698242,0.0,1
0.24875211715698242,0.0,2
0.24875211715698242,0.0,3
0.24875211715698242,0.0,4
0.2624659538269043,0.0,0
0.2624659538269043,0.0,1
0.2624659538269043,0.0,2
0.2624659538269043,0.0,3
0.2624659538269043,0.0,4
0.2832529544830322,0.0,0
0.2832529544830322,0.0,1
0.2832529544830322,0.0,2
0.2832529544830322,0.0,3
0.2832529544830322,0.0,4
0.31469106674194336,0.0,0
0.31469106674194336,0.0,1
0.31469106674194336,0.0,2
0.31469106674194336,0.0,3
0.31469106674194336,0.0,4
0.3346118927001953,0.0,0
0.3346118927001953,0.0,1
0.3346118927001953,0.0,2
0.3346118927001953,0.0,3
0.3346118927001953,0.0,4
0.3681347370147705,0.0,0
0.3681347370147705,0.0,1
0.3681347370147705,0.0,2
0.3681347370147705,0.0,3
0.3681347370147705,0.0,4
0.3932778835296631,0.0,0
0.3932778835296631,0.0,1
0.3932778835296631,0.0,2
0.3932778835296631,0.0,3
0.3932778835296631,0.0,4
0.41002583503723145,0.0,0
0.41002583503723145,0.0,1
0.41002583503723145,0.0,2
0.41002583503723145,0.0,3
0.41002583503723145,0.0,4
0.42768001556396484,0.0,0
0.42768001556396484,0.0,1
0.42768001556396484,0.0,2
0.42768001556396484,0.0,3
0.42768001556396484,0.0,4
0.4649200439453125,0.0,0
0.4649200439453125,0.0,1
0.4649200439453125,0.0,2
0.4649200439453125,0.0,3
0.4649200439453125,0.0,4
0.4852910041809082,0.0,0
0.4852910041809082,0.0,1
0.4852910041809082,0.0,2
0.4852910041809082,0.0,3
0.4852910041809082,0.0,4
0.5132300853729248,0.0,0
0.5132300853729248,0.0,1
0.5132300853729248,0.0,2
0.5132300853729248,0.0,3
0.5132300853729248,0.0,4
0.5276758670806885,0.0,0
0.5276758670806885,0.0,1
0.5276758670806885,0.0,2
0.5276758670806885,0.0,3
0.5276758670806885,0.0,4
0.5422468185424805,0.0,0
0.5422468185424805,0.0,1
0.5422468185424805,0.0,2
0.5422468185424805,0.0,3
0.5422468185424805,0.0,4
0.5586328506469727,0.0,0
0.5586328506469727,0.0,1
0.5586328506469727,0.0,2
0.5586328506469727,0.0,3
0.5586328506469727,0.0,4
0.5775690078735352,0.0,0
0.5775690078735352,0.0,1
0.5775690078735352,0.0,2
0.5775690078735352,0.0,3
0.5775690078735352,0.0,4
0.5978188514709473,0.0,0
0.5978188514709473,0.0,1
0.5978188514709473,0.0,2
