time,distance,competitor
0.059623003005981445,0.0,0
0.059623003005981445,0.0,1
0.059623003005981445,0.0,2
0.059623003005981445,0.0,3
0.059623003005981445,0.0,4
0.08657097816467285,0.0,0
0.08657097816467285,0.0,1
0.08657097816467285,0.0,2
0.08657097816467285,0.0,3
0.08657097816467285,0.0,4
0.1012730598449707,0.0,0
0.1012730598449707,0.0,1
0.1012730598449707,0.0,2
0.1012730598449707,0.0,3
0.1012730598449707,0.0,4
0.12433695793151855,0.0,0
0.12433695793151855,0.0,1
0.12433695793151855,0.0,2
0.12433695793151855,0.0,3
0.12433695793151855,0.0,4
0.14526700973510742,0.0,0
0.14526700973510742,0.0,1
0.14526700973510742,0.0,2
0.14526700973510742,0.0,3
0.14526700973510742,0.0,4
0.17426609992980957,0.0,0
0.17426609992980957,0.0,1
0.17426609992980957,0.0,2
0.17426609992980957,0.0,3
0.17426609992980957,0.0,4
0.19722700119018555,0.0,0
0.19722700119018555,0.0,1
0.19722700119018555,0.0,2
0.19722700119018555,0.0,3
0.19722700119018555,0.0,4
0.20844292640686035,0.0,0
0.20844292640686035,0.0,1
0.20844292640686035,0.0,2
0.20844292640686035,0.0,3
0.20844292640686035,0.0,4
0.27811098098754883,0.0,0
0.27811098098754883,0.0,1
0.27811098098754883,0.0,2
0.27811098098754883,0.0,3
0.27811098098754883,0.0,4
0.2957179546356201,0.0,0
0.2957179546356201,0.0,1
0.2957179546356201,0.0,2
0.2957179546356201,0.0,3
0.2957179546356201,0.0,4
0.31445908546447754,0.0,0
0.31445908546447754,0.0,1
0.31445908546447754,0.0,2
0.31445908546447754,0.0,3
0.31445908546447754,0.0,4
0.3309040069580078,0.0,0
0.3309040069580078,0.0,1
0.3309040069580078,0.0,2
0.3309040069580078,0.0,3
0.3309040069580078,0.0,4
0.3523521423339844,0.0,0
0.3523521423339844,0.0,1
0.3523521423339844,0.0,2
0.3523521423339844,0.0,3
0.3523521423339844,0.0,4
0.3671281337738037,0.0,0
0.3671281337738037,0.0,1
0.3671281337738037,0.0,2
0.3671281337738037,0.0,3
0.3671281337738037,0.0,4
0.3795630931854248,0.0,0
0.3795630931854248,0.0,1
0.3795630931854248,0.0,2
0.3795630931854248,0.0,3
0.3795630931854248,0.0,4
0.3953111171722412,0.0,0
0.3953111171722412,0.0,1
0.3953111171722412,0.0,2
0.3953111171722412,0.0,3
0.3953111171722412,0.0,4
0.4136641025543213,0.0,0
0.4136641025543213,0.0,1
0.4136641025543213,0.0,2
0.4136641025543213,0.0,3
0.4136641025543213,0.0,4
0.4306070804595947,0.0,0
0.4306070804595947,0.0,1
0.4306070804595947,0.0,2
0.4306070804595947,0.0,3
0.4306070804595947,0.0,4
0.44624805450439453,0.0,0
0.44624805450439453,0.0,1
0.44624805450439453,0.0,2
0.44624805450439453,0.0,3
0.44624805450439453,0.0,4
0.4590730667114258,0.0,0
0.4590730667114258,0.0,1
0.4590730667114258,0.0,2
0.4590730667114258,0.0,3
0.4590730667114258,0.0,4
0.47157716751098633,0.0,0
0.47157716751098633,0.0,1
0.47157716751098633,0.0,2
0.47157716751098633,0.0,3
0.47157716751098633,0.0,4
0.48525309562683105,0.0,0
0.48525309562683105,0.0,1
0.48525309562683105,0.0,2
0.48525309562683105,0.0,3
0.48525309562683105,0.0,4
0.5037319660186768,0.0,0
0.5037319660186768,0.0,1
0.5037319660186768,0.0,2
0.5037319660186768,0.0,3
0.5037319660186768,0.0,4
0.5210740566253662,0.0,0
0.5210740566253662,0.0,1
