type,competitorID,time,exchange,odds,agentID,stake,distance,rank,balance,decision
Trade,0,1.2675318717956543,0,5.43747908685764,52,15,6.921890698178161,2,99999104.5,backer
Trade,0,1.2675318717956543,0,5.43747908685764,0,15,6.921890698178161,2,100000015,layer
Trade,0,1.7117750644683838,0,5.998491422582921,52,15,6.921890698178161,2,99999104.5,backer
Trade,0,1.7117750644683838,0,5.998491422582921,7,15,6.921890698178161,2,100000060,layer
Trade,0,1.8266010284423828,0,4.99304985970997,3,15,6.921890698178161,2,99999865,backer
Trade,0,1.8266010284423828,0,4.99304985970997,1,15,6.921890698178161,2,100000030,layer
Trade,0,1.8332128524780273,0,5.99304985970997,52,15,6.921890698178161,2,99999104.5,backer
Trade,0,1.8332128524780273,0,5.99304985970997,0,15,6.921890698178161,2,100000015,layer
Trade,0,2.1561927795410156,0,4.43747908685764,7,15,6.921890698178161,2,100000060,backer
Trade,0,2.1561927795410156,0,4.43747908685764,3,15,6.921890698178161,2,99999865,layer
Trade,0,3.23801589012146,0,3.4141228124622525,3,15,13.896424354193007,2,99999865,backer
Trade,0,3.23801589012146,0,3.4141228124622525,54,15,13.896424354193007,2,100000784.5,layer
Trade,0,3.266021966934204,0,3.4145942775014895,1,15,20.92360096804454,3,100000030,backer
Trade,0,3.266021966934204,0,3.4145942775014895,54,15,20.92360096804454,3,100000784.5,layer
Trade,0,3.4128148555755615,0,2.6545991028102534,7,15,20.92360096804454,3,100000060,backer
Trade,0,3.4128148555755615,0,2.6545991028102534,0,15,20.92360096804454,3,100000015,layer
Trade,0,3.444912910461426,0,3.6434177603375724,53,15,20.92360096804454,3,99999601.0,backer
Trade,0,3.444912910461426,0,3.6434177603375724,1,15,20.92360096804454,3,100000030,layer
Trade,0,3.6213409900665283,0,3.4020579897804124,1,15,20.92360096804454,3,100000030,backer
Trade,0,3.6213409900665283,0,3.4020579897804124,54,15,20.92360096804454,3,100000784.5,layer
Trade,0,4.039698839187622,0,2.6545991028102534,7,15,20.92360096804454,3,100000060,backer
Trade,0,4.039698839187622,0,2.6545991028102534,0,15,20.92360096804454,3,100000015,layer
Trade,0,4.058339834213257,0,2.6545991028102534,3,15,20.92360096804454,3,99999865,backer
Trade,0,4.058339834213257,0,2.6545991028102534,54,15,20.92360096804454,3,100000784.5,layer
Trade,0,4.27909779548645,0,2.4660101426195715,1,15,29.261808536821796,5,100000030,backer
Trade,0,4.27909779548645,0,2.4660101426195715,54,15,29.261808536821796,5,100000784.5,layer
Trade,0,4.6114277839660645,0,1.6545991028102534,7,15,29.261808536821796,5,100000060,backer
Trade,0,4.6114277839660645,0,1.6545991028102534,1,15,29.261808536821796,5,100000030,layer
Trade,0,4.749499797821045,0,1.6545991028102534,0,15,29.261808536821796,5,100000015,backer
Trade,0,4.749499797821045,0,1.6545991028102534,3,15,29.261808536821796,5,99999865,layer
Trade,0,4.8489789962768555,0,1.6545991028102534,0,15,29.261808536821796,5,100000015,backer
Trade,0,4.8489789962768555,0,1.6545991028102534,3,15,29.261808536821796,5,99999865,layer
Trade,0,4.929311037063599,0,1.4660101426195715,0,15,29.261808536821796,5,100000015,backer
Trade,0,4.929311037063599,0,1.4660101426195715,7,15,29.261808536821796,5,100000060,layer
Trade,0,5.2978010177612305,0,1.4660101426195715,0,15,38.6863214466691,3,100000015,backer
Trade,0,5.2978010177612305,0,1.4660101426195715,1,15,38.6863214466691,3,100000030,layer
Trade,0,5.308343887329102,0,1.4660101426195715,3,15,38.6863214466691,3,99999865,backer
Trade,0,5.308343887329102,0,1.4660101426195715,7,15,38.6863214466691,3,100000060,layer
Trade,0,5.422673940658569,0,1.4660101426195715,7,15,38.6863214466691,3,100000060,backer
Trade,0,5.422673940658569,0,1.4660101426195715,1,15,38.6863214466691,3,100000030,layer
Trade,0,5.499171733856201,0,1.1,3,15,38.6863214466691,3,99999865,backer
Trade,0,5.499171733856201,0,1.1,7,15,38.6863214466691,3,100000060,layer
Trade,0,5.608529806137085,0,1.1,3,15,38.6863214466691,3,99999865,backer
Trade,0,5.608529806137085,0,1.1,7,15,38.6863214466691,3,100000060,layer
Trade,0,5.622562885284424,0,1.1,35,15,38.6863214466691,3,99999796.0,backer
Trade,0,5.622562885284424,0,1.1,7,15,38.6863214466691,3,100000060,layer
Trade,0,5.713810920715332,0,1.1,7,15,38.6863214466691,3,100000060,backer
Trade,0,5.713810920715332,0,1.1,7,15,38.6863214466691,3,100000060,layer
Trade,0,5.784367799758911,0,1.1,37,15,38.6863214466691,3,99999766.0,backer
Trade,0,5.784367799758911,0,1.1,0,15,38.6863214466691,3,100000015,layer
Trade,0,5.9575889110565186,0,1.1,38,15,38.6863214466691,3,99999796.0,backer
Trade,0,5.9575889110565186,0,1.1,3,15,38.6863214466691,3,99999865,layer
Trade,0,6.046181917190552,0,1.1,34,15,38.6863214466691,3,99999796.0,backer
Trade,0,6.046181917190552,0,1.1,7,15,38.6863214466691,3,100000060,layer
Trade,0,6.122674942016602,0,1.1,31,15,38.6863214466691,3,99999781.0,backer
Trade,0,6.122674942016602,0,1.1,7,15,38.6863214466691,3,100000060,layer
Trade,0,6.174004077911377,0,1.1,39,15,38.6863214466691,3,99999751.0,backer
Trade,0,6.174004077911377,0,1.1,0,15,38.6863214466691,3,100000015,layer
Trade,0,6.280614852905273,0,1.1,33,15,38.6863214466691,3,99999781.0,backer
Trade,0,6.280614852905273,0,1.1,0,15,38.6863214466691,3,100000015,layer
Trade,0,6.294811964035034,0,1.1,36,15,38.6863214466691,3,99999766.0,backer
Trade,0,6.294811964035034,0,1.1,0,15,38.6863214466691,3,100000015,layer
