type,time,exchange,competitor,odds,backer,layer,stake
Trade,39.20971870422363,0,0,1.1,35,3,15
Trade,39.21003079414368,0,0,1.1,36,1,15
Trade,39.21021866798401,0,0,2.1,37,1,15
Trade,39.21660280227661,0,0,1.1,34,3,15
Trade,39.21765899658203,0,0,1.1,31,1,15
Trade,39.23268795013428,0,0,1.1,39,1,15
Trade,39.300071001052856,0,0,2.1,7,1,15
Trade,39.30157279968262,0,0,1.2000000000000002,3,55,15
Trade,39.3024468421936,0,0,1.2000000000000002,1,59,15
Trade,39.30314087867737,0,0,1.2000000000000002,0,56,15
Trade,39.30671286582947,0,0,1.2000000000000002,7,57,15
Trade,39.32241678237915,0,0,1.2000000000000002,1,58,15
Trade,39.38357090950012,0,0,1.1,32,7,15
Trade,39.39570164680481,0,0,1.1,31,7,15
Trade,39.397862911224365,0,0,1.1,34,1,15
Trade,39.40407586097717,0,0,1.1,37,7,15
Trade,39.40483999252319,0,0,1.1,33,3,15
Trade,39.406455755233765,0,0,1.1,35,7,15
Trade,39.40839982032776,0,0,1.1,39,0,15
Trade,39.41780996322632,0,0,1.1,30,0,15
Trade,39.4204580783844,0,0,1.1,36,55,15
Trade,39.422035932540894,0,0,1.1,38,57,15
Trade,40.0443217754364,0,0,2.1,3,0,15
Trade,40.050556898117065,0,0,2.1,0,1,15
Trade,40.05313992500305,0,0,2.1,7,3,15
Trade,40.12498688697815,0,0,1.2000000000000002,0,57,15
Trade,40.12600302696228,0,0,1.2000000000000002,1,59,15
Trade,40.12725305557251,0,0,1.2000000000000002,7,58,15
Trade,40.12776565551758,0,0,1.2000000000000002,0,57,15
Trade,40.13508987426758,0,0,1.3000000000000003,1,55,15
Trade,40.146655797958374,0,0,1.3000000000000003,3,56,15
Trade,40.14977693557739,0,0,1.3000000000000003,3,59,15
Trade,40.15916705131531,0,0,1.3000000000000003,0,58,15
Trade,40.19930982589722,0,0,1.2000000000000002,0,57,15
Trade,40.19947385787964,0,0,1.2000000000000002,7,56,15
Trade,40.209877729415894,0,0,1.2000000000000002,3,59,15
Trade,40.22557878494263,0,0,1.3000000000000003,7,55,15
Trade,40.22823190689087,0,0,1.3000000000000003,1,56,15
Trade,40.244688987731934,0,0,1.3000000000000003,7,57,15
Trade,40.24850583076477,0,0,1.3000000000000003,1,58,15
Trade,40.25036382675171,0,0,1.3000000000000003,3,59,15
Trade,40.33456587791443,0,0,1.2000000000000002,7,57,15
Trade,40.33561396598816,0,0,1.2000000000000002,0,57,15
Trade,40.36618399620056,0,0,1.3000000000000003,33,55,15
Trade,40.366645097732544,0,0,1.3000000000000003,39,56,15
Trade,40.36717987060547,0,0,1.3000000000000003,30,58,15
Trade,40.36764597892761,0,0,1.3000000000000003,31,59,15
Trade,40.36826491355896,0,0,1.1,37,7,15
Trade,40.46370005607605,0,0,1.1,36,7,15
Trade,40.46482491493225,0,0,1.1,32,7,15
Trade,40.484479904174805,0,0,1.1,35,3,15
Trade,40.49117183685303,0,0,1.1,34,50,15
Trade,40.491546869277954,0,0,1.1,38,54,15
Trade,40.508455991744995,0,0,1.1,39,51,15
Trade,40.51704668998718,0,0,1.1,37,54,15
Trade,40.523645877838135,0,0,1.1,31,53,15
Trade,40.52423095703125,0,0,1.1,33,58,15
Trade,40.52478790283203,0,0,1.1,30,52,15
Trade,40.52519774436951,0,0,1.1,36,56,15
Trade,40.547393798828125,0,0,1.1,35,50,15
Trade,40.56300687789917,0,0,1.1,32,51,15
Trade,40.58125185966492,0,0,1.3000000000000003,1,59,15
Trade,40.64549374580383,0,0,2.1,7,57,15
Trade,0.15250492095947266,0,1,4.763852602841659,52,9,15
Trade,0.7127759456634521,0,1,4.763852602841659,52,9,15
Trade,0.7680966854095459,0,1,1.1,9,51,15
Trade,5.189866781234741,0,1,2.8980764327612727,50,9,15
Trade,5.228946924209595,0,1,2.8998899382662557,50,9,15
Trade,5.558502912521362,0,1,3.9324761888680144,52,9,15
Trade,5.912223815917969,0,1,3.8980764327612727,9,24,15
Trade,6.910858869552612,0,1,3.8980764327612727,9,21,15
Trade,7.014084815979004,0,1,1.1,9,51,15
Trade,7.16556978225708,0,1,5.586929509864656,52,9,15
Trade,8.090650796890259,0,1,1.2000000000000002,9,25,15
Trade,8.539610862731934,0,1,1.2000000000000002,9,28,15
Trade,10.44850492477417,0,1,1.9708511445040253,13,9,15
Trade,11.039596796035767,0,1,1.670851144504025,13,55,15
Trade,11.088844776153564,0,1,1.670851144504025,18,58,15
Trade,11.137272834777832,0,1,1.670851144504025,13,9,15
Trade,11.988247871398926,0,1,1.4000000000000004,9,55,15
Trade,12.082859754562378,0,1,1.5000000000000004,18,58,15
Trade,12.135820865631104,0,1,1.1,9,51,15
Trade,12.462540864944458,0,1,1.3000000000000003,13,9,15
Trade,12.486231803894043,0,1,1.2000000000000002,9,29,15
Trade,12.506172895431519,0,1,1.1,9,53,15
Trade,12.801578044891357,0,1,1.2000000000000002,9,58,15
Trade,13.559192895889282,0,1,1.3000000000000003,39,9,15
Trade,13.689234972000122,0,1,1.2000000000000002,35,55,15
Trade,14.092746019363403,0,1,1.1,9,54,15
Trade,14.434200763702393,0,1,1.2000000000000002,18,9,15
Trade,15.04382586479187,0,1,1.2000000000000002,31,9,15
Trade,15.453544855117798,0,1,1.2000000000000002,37,55,15
Trade,15.553403854370117,0,1,1.2000000000000002,36,9,15
Trade,15.653937816619873,0,1,1.2000000000000002,34,57,15
Trade,15.780587673187256,0,1,1.2000000000000002,32,58,15
Trade,17.441603899002075,0,1,1.2000000000000002,30,58,15
Trade,17.737934827804565,0,1,1.2000000000000002,38,55,15
Trade,18.24337887763977,0,1,1.2000000000000002,33,57,15
Trade,18.531758785247803,0,1,1.2000000000000002,39,23,15
Trade,18.53585386276245,0,1,1.2000000000000002,19,27,15
Trade,18.561650037765503,0,1,1.2000000000000002,11,26,15
Trade,19.36865496635437,0,1,1.2000000000000002,15,58,15
Trade,19.470658779144287,0,1,1.2000000000000002,14,55,15
Trade,20.419699907302856,0,1,1.2000000000000002,13,9,15
Trade,21.83748197555542,0,1,1.1,18,22,15
Trade,22.84788990020752,0,1,1.1,11,9,15
Trade,23.33307194709778,0,1,1.1,14,9,15
Trade,24.80024790763855,0,1,1.1,15,59,15
Trade,24.8050320148468,0,1,1.1,19,57,15
Trade,26.86386489868164,0,1,1.1,10,55,15
Trade,26.87601900100708,0,1,1.1,18,58,15
Trade,27.55381202697754,0,1,1.1,17,9,15
Trade,27.922050714492798,0,1,1.1,13,9,15
Trade,28.67710590362549,0,1,1.1,11,9,15
Trade,28.800310850143433,0,1,1.1,14,9,15
Trade,31.05095887184143,0,1,1.1,19,59,15
Trade,31.396188974380493,0,1,1.1,15,9,15
Trade,31.625850915908813,0,1,1.1,18,57,15
Trade,31.78372573852539,0,1,1.1,10,55,15
Trade,32.262945890426636,0,1,1.1,17,58,15
Trade,33.098116874694824,0,1,1.1,13,9,15
Trade,35.673983097076416,0,1,1.1,11,9,15
Trade,35.87356495857239,0,1,1.1,14,9,15
Trade,37.17989683151245,0,1,1.1,29,9,15
Trade,39.02211880683899,0,1,1.1,21,9,15
Trade,39.0492057800293,0,1,1.1,20,9,15
Trade,39.06578993797302,0,1,1.1,22,9,15
Trade,39.06626796722412,0,1,1.1,26,9,15
Trade,39.07007908821106,0,1,1.1,25,9,15
Trade,39.263386964797974,0,1,1.1,9,55,15
Trade,39.26356887817383,0,1,1.1,24,59,15
Trade,39.264930725097656,0,1,1.1,28,56,15
Trade,39.26534676551819,0,1,1.1,23,59,15
Trade,39.26554489135742,0,1,1.1,27,57,15
Trade,39.27436184883118,0,1,1.1,55,9,15
Trade,39.277623891830444,0,1,1.1,58,58,15
Trade,39.27938485145569,0,1,1.2000000000000002,9,58,15
Trade,39.299229860305786,0,1,1.2000000000000002,9,56,15
Trade,39.30454897880554,0,1,1.1,57,9,15
Trade,39.369728803634644,0,1,1.1,31,9,15
Trade,39.37018299102783,0,1,1.1,38,9,15
Trade,39.37568378448486,0,1,1.1,32,9,15
Trade,39.381964921951294,0,1,1.1,34,9,15
Trade,39.41987895965576,0,1,1.1,30,55,15
Trade,39.4214129447937,0,1,1.1,33,57,15
Trade,39.42172884941101,0,1,1.1,39,58,15
Trade,39.42304587364197,0,1,1.1,37,55,15
Trade,39.42328405380249,0,1,1.1,35,57,15
Trade,39.42358875274658,0,1,1.1,36,56,15
Trade,39.423850774765015,0,1,1.1,9,58,15
Trade,39.872774839401245,0,1,1.1,56,56,15
Trade,39.872981786727905,0,1,1.1,57,57,15
Trade,39.88113594055176,0,1,1.1,59,56,15
Trade,39.88165473937988,0,1,1.1,58,9,15
Trade,39.8818519115448,0,1,1.1,55,57,15
Trade,39.99924993515015,0,1,2.1,30,9,15
Trade,39.999431848526,0,1,1.1,32,57,15
Trade,39.99959993362427,0,1,1.1,38,55,15
Trade,39.999767780303955,0,1,1.1,33,58,15
Trade,39.99997878074646,0,1,1.1,31,59,15
Trade,40.03035497665405,0,1,1.1,37,9,15
Trade,40.03215789794922,0,1,1.1,34,55,15
Trade,40.03276705741882,0,1,1.1,39,56,15
Trade,40.03332781791687,0,1,1.1,36,58,15
Trade,40.04089593887329,0,1,1.1,35,57,15
Trade,40.369019985198975,0,1,2.2,39,55,15
Trade,40.36917591094971,0,1,2.2,33,56,15
Trade,40.369327783584595,0,1,2.2,37,58,15
Trade,40.36952495574951,0,1,2.2,38,57,15
Trade,40.36967587471008,0,1,2.2,34,59,15
Trade,40.36995482444763,0,1,2.1,32,9,15
Trade,40.3819899559021,0,1,1.1,35,9,15
Trade,40.40375089645386,0,1,1.1,36,9,15
Trade,40.456366777420044,0,1,1.1,30,9,15
Trade,40.464390993118286,0,1,1.1,31,9,15
Trade,40.49031686782837,0,1,1.1,39,9,15
Trade,40.49072480201721,0,1,1.1,38,50,15
Trade,40.49096989631653,0,1,1.1,33,54,15
Trade,40.49213695526123,0,1,1.1,37,58,15
Trade,40.49228882789612,0,1,1.1,32,51,15
Trade,40.492602825164795,0,1,1.1,34,50,15
Trade,40.492801904678345,0,1,1.1,35,52,15
Trade,40.498008728027344,0,1,1.1,36,56,15
Trade,40.50803589820862,0,1,2.1,9,50,15
Trade,0.4079408645629883,0,2,2.4867894504837182,54,4,15
Trade,0.45416688919067383,0,2,1.1,8,51,15
Trade,1.1782138347625732,0,2,1.1,4,52,15
Trade,1.332176923751831,0,2,3.0893626501717026,54,2,15
Trade,1.4619736671447754,0,2,3.0893626501717026,5,8,15
Trade,1.4630138874053955,0,2,4.089362650171703,53,4,15
Trade,1.4810738563537598,0,2,4.089362650171703,53,5,15
Trade,1.5391309261322021,0,2,3.0893626501717026,8,4,15
Trade,1.621018886566162,0,2,1.1,4,52,15
Trade,1.661052942276001,0,2,3.986765185774964,53,8,15
Trade,1.695342779159546,0,2,3.987556041208157,53,5,15
Trade,1.762186050415039,0,2,3.9898612125847444,53,5,15
Trade,1.7840967178344727,0,2,1.1,8,52,15
Trade,1.78584885597229,0,2,1.1,4,52,15
Trade,1.8238909244537354,0,2,3.992149109047479,53,2,15
Trade,2.029392957687378,0,2,3.9999119953221984,53,4,15
Trade,2.0910580158233643,0,2,2.999130496884143,4,2,15
Trade,2.117058753967285,0,2,1.1,5,52,15
Trade,2.178217887878418,0,2,3.0038186715506736,5,4,15
Trade,2.2123520374298096,0,2,4.003818671550674,53,8,15
Trade,3.241684913635254,0,2,2.498255550058331,54,2,15
Trade,3.276279926300049,0,2,1.4982555500583312,4,5,15
Trade,3.298712730407715,0,2,2.5015423175485045,54,2,15
Trade,3.406904935836792,0,2,1.5014671563609148,30,5,15
Trade,3.4356229305267334,0,2,1.1,5,53,15
Trade,3.496471881866455,0,2,1.1014671563609144,34,4,15
Trade,3.521873950958252,0,2,1.2014671563609145,31,2,15
Trade,3.5340917110443115,0,2,1.3014671563609146,39,4,15
Trade,3.6300790309906006,0,2,1.3014671563609146,32,4,15
Trade,3.7861838340759277,0,2,1.1,4,8,15
Trade,3.8485898971557617,0,2,1.1,5,53,15
Trade,3.8818109035491943,0,2,1.1,2,5,15
Trade,3.8847897052764893,0,2,1.3014671563609146,36,8,15
Trade,3.9194579124450684,0,2,1.1,8,53,15
Trade,3.933814764022827,0,2,1.1,2,53,15
Trade,3.937004804611206,0,2,1.3014671563609146,33,4,15
Trade,4.0042479038238525,0,2,1.4014671563609147,37,4,15
Trade,4.1639509201049805,0,2,1.4014671563609147,38,2,15
Trade,4.277566909790039,0,2,1.1,2,53,15
Trade,4.597817897796631,0,2,1.1,8,2,15
Trade,4.624309778213501,0,2,1.4014671563609147,35,2,15
Trade,4.628743886947632,0,2,1.1,8,4,15
Trade,4.795655012130737,0,2,1.5021588885985104,4,5,15
Trade,4.8191118240356445,0,2,1.5021588885985104,4,2,15
Trade,4.828560829162598,0,2,2.5021588885985104,54,8,15
Trade,5.042685031890869,0,2,1.1,5,52,15
Trade,5.06351375579834,0,2,1.1,4,50,15
Trade,5.264864683151245,0,2,3.8866219204539028,53,2,15
Trade,5.445272922515869,0,2,4.000126165385295,53,8,15
Trade,5.7407519817352295,0,2,3.025933507413752,5,2,15
Trade,5.80821681022644,0,2,4.0492948472047186,53,2,15
Trade,5.82069206237793,0,2,4.058601553778175,53,5,15
Trade,6.137127876281738,0,2,3.021256661039411,5,4,15
Trade,6.4535980224609375,0,2,3.1176587741152098,5,4,15
Trade,6.4699318408966064,0,2,4.11765877411521,4,2,15
Trade,6.497673988342285,0,2,3.016581696273314,5,8,15
Trade,6.552366733551025,0,2,4.1477765849838875,53,2,15
Trade,6.562374830245972,0,2,2.1176587741152098,2,5,15
Trade,6.716904878616333,0,2,1.1,8,51,15
Trade,6.8182690143585205,0,2,1.1,5,52,15
Trade,8.379408836364746,0,2,5.460590620439297,2,54,15
Trade,8.505913972854614,0,2,5.833547586284972,53,5,15
Trade,8.576158046722412,0,2,5.84441747444482,53,5,15
Trade,8.748020887374878,0,2,5.896798106851668,4,54,15
Trade,8.792626857757568,0,2,5.89419331493712,5,54,15
Trade,9.020290851593018,0,2,5.922416790732448,2,54,15
Trade,9.130616903305054,0,2,5.9359501606748655,5,54,15
Trade,9.165015697479248,0,2,6.322888057602596,53,8,15
Trade,9.225197792053223,0,2,5.941133628061287,4,54,15
Trade,9.246555805206299,0,2,5.9445641447796245,4,54,15
Trade,9.354487895965576,0,2,5.950749033115457,4,54,15
Trade,9.439390897750854,0,2,5.322888057602596,2,4,15
Trade,9.552134990692139,0,2,5.304006961928377,2,58,15
Trade,9.636122941970825,0,2,5.950749033115457,8,58,15
Trade,9.684669017791748,0,2,5.304006961928377,5,2,15
Trade,9.707565784454346,0,2,6.3385368959659045,53,2,15
Trade,9.773247957229614,0,2,5.3385368959659045,4,8,15
Trade,10.244699954986572,0,2,5.275846781451723,5,8,15
Trade,10.316086769104004,0,2,4.275846781451723,4,5,15
Trade,10.60271692276001,0,2,6.275846781451723,5,8,15
Trade,11.177237033843994,0,2,4.275846781451723,4,8,15
Trade,11.829388856887817,0,2,6.275846781451723,2,4,15
Trade,14.743125677108765,0,2,7.275846781451723,2,8,15
Trade,14.834701776504517,0,2,7.275846781451723,8,53,15
Trade,15.603487730026245,0,2,7.275846781451723,5,2,15
Trade,18.47981286048889,0,2,8.275846781451722,54,4,15
Trade,18.57809591293335,0,2,6.275846781451723,54,5,15
Trade,18.624685764312744,0,2,6.275846781451723,54,8,15
Trade,18.68678307533264,0,2,6.275846781451723,54,2,15
Trade,18.690667867660522,0,2,7.275846781451723,4,57,15
Trade,18.728977918624878,0,2,6.275846781451723,54,4,15
Trade,18.94900679588318,0,2,4.98654345170744,54,2,15
Trade,18.966893911361694,0,2,4.986544805186419,54,57,15
Trade,19.40852999687195,0,2,4.986549893696513,54,2,15
Trade,19.522966861724854,0,2,4.986552253706991,54,2,15
Trade,19.607789754867554,0,2,4.986553390267558,54,58,15
Trade,19.716165781021118,0,2,4.986555580033294,54,55,15
Trade,19.85792899131775,0,2,4.986557663170203,54,58,15
Trade,19.970890760421753,0,2,4.98656059921789,54,55,15
Trade,20.0193088054657,0,2,6.275846781451723,54,8,15
Trade,20.054873943328857,0,2,7.275846781451723,8,58,15
Trade,20.134573936462402,0,2,4.986562437917209,54,8,15
Trade,20.197473764419556,0,2,4.986564187059318,54,2,15
Trade,20.23660397529602,0,2,7.275846781451723,2,55,15
Trade,20.27180290222168,0,2,7.275846781451723,8,5,15
Trade,20.49333691596985,0,2,4.986567433886134,54,8,15
Trade,20.65009903907776,0,2,4.986570372073794,54,8,15
Trade,20.815627813339233,0,2,4.9865723909079716,54,2,15
Trade,21.185613870620728,0,2,4.9865765528130455,54,8,15
Trade,21.256816864013672,0,2,4.986577090165489,54,5,15
Trade,21.424499034881592,0,2,4.986578125425678,54,4,15
Trade,22.141299962997437,0,2,4.986580938190027,54,2,15
Trade,24.760419845581055,0,2,8.275846781451722,5,4,15
Trade,25.30677366256714,0,2,8.275846781451722,2,5,15
Trade,26.043596744537354,0,2,7.275846781451723,4,8,15
Trade,31.38236975669861,0,2,7.275846781451723,8,8,15
Trade,32.11675977706909,0,2,8.275846781451722,5,2,15
Trade,33.22750973701477,0,2,6.275846781451723,4,4,15
Trade,33.327725887298584,0,2,7.375846781451723,8,57,15
Trade,34.89023685455322,0,2,8.275846781451722,4,8,15
Trade,39.048157930374146,0,2,8.275846781451722,2,4,15
Trade,39.048961877822876,0,2,8.275846781451722,5,2,15
Trade,39.069190979003906,0,2,8.275846781451722,4,8,15
Trade,39.07401394844055,0,2,8.275846781451722,2,53,15
Trade,39.11807084083557,0,2,8.275846781451722,2,8,15
Trade,39.13620901107788,0,2,8.375846781451722,4,55,15
Trade,39.149324893951416,0,2,8.375846781451722,8,58,15
Trade,39.150160789489746,0,2,8.375846781451722,5,56,15
Trade,39.16597366333008,0,2,8.375846781451722,8,59,15
Trade,39.18291902542114,0,2,8.375846781451722,4,57,15
Trade,39.18611478805542,0,2,6.703814566816145,5,54,15
Trade,39.23644495010376,0,2,4.375846781451723,2,4,15
Trade,39.32324695587158,0,2,6.375846781451723,5,55,15
Trade,39.32414484024048,0,2,6.375846781451723,2,59,15
Trade,39.325923919677734,0,2,6.375846781451723,4,56,15
Trade,39.34039878845215,0,2,6.375846781451723,5,57,15
Trade,39.34176278114319,0,2,6.375846781451723,8,58,15
Trade,39.3700168132782,0,2,5.986571734698545,5,4,15
Trade,39.38306283950806,0,2,8.275846781451722,2,4,15
Trade,39.39500284194946,0,2,5.986567433886134,2,5,15
Trade,39.404441833496094,0,2,5.986578623979001,2,8,15
Trade,39.40555286407471,0,2,3.9865795844869067,8,2,15
Trade,39.40672278404236,0,2,1.1,4,8,15
Trade,39.41665172576904,0,2,3.986580938190027,4,5,15
Trade,39.46348595619202,0,2,1.1,4,5,15
Trade,39.468595027923584,0,2,3.986580938190027,8,4,15
Trade,39.47607779502869,0,2,8.275846781451722,4,2,15
Trade,39.48377776145935,0,2,1.1,4,8,15
Trade,39.49755883216858,0,2,8.275846781451722,5,8,15
Trade,39.514009952545166,0,2,8.275846781451722,4,2,15
Trade,39.52425575256348,0,2,8.275846781451722,5,8,15
Trade,39.53691291809082,0,2,8.275846781451722,2,8,15
Trade,39.546306848526,0,2,8.275846781451722,4,2,15
Trade,39.55081391334534,0,2,8.275846781451722,4,5,15
Trade,39.565845012664795,0,2,8.275846781451722,8,2,15
Trade,39.584614992141724,0,2,8.275846781451722,4,55,15
Trade,39.58527374267578,0,2,8.275846781451722,2,59,15
Trade,39.58610486984253,0,2,8.375846781451722,8,57,15
Trade,39.587148904800415,0,2,8.375846781451722,4,58,15
Trade,39.591041803359985,0,2,8.375846781451722,5,56,15
Trade,39.599371671676636,0,2,8.375846781451722,8,59,15
Trade,39.61696696281433,0,2,8.375846781451722,8,57,15
Trade,39.61938691139221,0,2,8.375846781451722,2,55,15
Trade,39.64296293258667,0,2,8.375846781451722,2,58,15
Trade,39.65997290611267,0,2,8.275846781451722,2,8,15
Trade,39.71181583404541,0,2,8.375846781451722,4,56,15
Trade,39.71447205543518,0,2,8.375846781451722,5,57,15
Trade,39.72455883026123,0,2,8.375846781451722,5,59,15
Trade,39.72950577735901,0,2,8.375846781451722,4,58,15
Trade,39.72968292236328,0,2,8.375846781451722,5,55,15
Trade,39.73189377784729,0,2,8.275846781451722,8,4,15
Trade,39.7470588684082,0,2,8.275846781451722,4,2,15
Trade,39.782859802246094,0,2,8.275846781451722,2,8,15
Trade,39.79680681228638,0,2,8.375846781451722,8,55,15
Trade,39.8022358417511,0,2,8.375846781451722,5,58,15
Trade,39.80262780189514,0,2,8.375846781451722,2,56,15
Trade,39.80332589149475,0,2,8.375846781451722,4,57,15
Trade,39.81194591522217,0,2,8.375846781451722,2,59,15
Trade,39.83729004859924,0,2,8.375846781451722,2,57,15
Trade,39.880502700805664,0,2,8.275846781451722,4,56,15
Trade,39.88139986991882,0,2,8.375846781451722,5,57,15
Trade,39.894245862960815,0,2,8.375846781451722,8,56,15
Trade,39.896775007247925,0,2,8.375846781451722,4,57,15
Trade,39.8988778591156,0,2,8.375846781451722,4,55,15
Trade,39.91441988945007,0,2,8.375846781451722,2,58,15
Trade,39.93050670623779,0,2,8.375846781451722,2,59,15
Trade,39.93538784980774,0,2,8.275846781451722,8,2,15
Trade,39.935911893844604,0,2,8.275846781451722,4,8,15
Trade,40.03980278968811,0,2,8.275846781451722,8,55,15
Trade,40.04029178619385,0,2,8.275846781451722,4,8,15
Trade,40.04053592681885,0,2,8.275846781451722,2,56,15
Trade,40.04127383232117,0,2,8.275846781451722,5,58,15
Trade,40.04366683959961,0,2,8.375846781451722,8,57,15
Trade,40.044820070266724,0,2,8.375846781451722,8,55,15
Trade,40.04587197303772,0,2,8.375846781451722,4,56,15
Trade,40.05071687698364,0,2,8.375846781451722,4,58,15
Trade,40.05364680290222,0,2,8.275846781451722,2,59,15
Trade,40.12564277648926,0,2,7.375846781451723,4,57,15
Trade,40.127431869506836,0,2,7.375846781451723,5,59,15
Trade,40.13038086891174,0,2,7.375846781451723,2,58,15
Trade,40.1307258605957,0,2,8.275846781451722,8,57,15
Trade,40.134347677230835,0,2,8.375846781451722,5,56,15
Trade,40.143733739852905,0,2,8.375846781451722,8,55,15
Trade,40.14441180229187,0,2,8.375846781451722,5,59,15
Trade,40.14821481704712,0,2,8.375846781451722,2,58,15
Trade,40.20087480545044,0,2,7.375846781451723,8,57,15
Trade,40.20104789733887,0,2,7.375846781451723,2,56,15
Trade,40.211814880371094,0,2,7.375846781451723,5,59,15
Trade,40.21506094932556,0,2,7.475846781451723,2,55,15
