time,distance,competitor
0.03429675102233887,0.0,0
0.03429675102233887,0.0,1
0.03429675102233887,0.0,2
0.03429675102233887,0.0,3
0.03429675102233887,0.0,4
0.061162710189819336,0.0,0
0.061162710189819336,0.0,1
0.061162710189819336,0.0,2
0.061162710189819336,0.0,3
0.061162710189819336,0.0,4
0.07709383964538574,0.0,0
0.07709383964538574,0.0,1
0.07709383964538574,0.0,2
0.07709383964538574,0.0,3
0.07709383964538574,0.0,4
0.0915379524230957,0.0,0
0.0915379524230957,0.0,1
0.0915379524230957,0.0,2
0.0915379524230957,0.0,3
0.0915379524230957,0.0,4
0.11644768714904785,0.0,0
0.11644768714904785,0.0,1
0.11644768714904785,0.0,2
0.11644768714904785,0.0,3
0.11644768714904785,0.0,4
0.15074801445007324,0.0,0
0.15074801445007324,0.0,1
0.15074801445007324,0.0,2
0.15074801445007324,0.0,3
0.15074801445007324,0.0,4
0.17349791526794434,0.0,0
0.17349791526794434,0.0,1
0.17349791526794434,0.0,2
0.17349791526794434,0.0,3
0.17349791526794434,0.0,4
0.19132089614868164,0.0,0
0.19132089614868164,0.0,1
0.19132089614868164,0.0,2
0.19132089614868164,0.0,3
0.19132089614868164,0.0,4
0.2099149227142334,0.0,0
0.2099149227142334,0.0,1
0.2099149227142334,0.0,2
0.2099149227142334,0.0,3
0.2099149227142334,0.0,4
0.24065279960632324,0.0,0
0.24065279960632324,0.0,1
0.24065279960632324,0.0,2
0.24065279960632324,0.0,3
0.24065279960632324,0.0,4
0.2601296901702881,0.0,0
0.2601296901702881,0.0,1
0.2601296901702881,0.0,2
0.2601296901702881,0.0,3
0.2601296901702881,0.0,4
0.27744293212890625,0.0,0
0.27744293212890625,0.0,1
0.27744293212890625,0.0,2
0.27744293212890625,0.0,3
0.27744293212890625,0.0,4
0.2938220500946045,0.0,0
0.2938220500946045,0.0,1
0.2938220500946045,0.0,2
0.2938220500946045,0.0,3
0.2938220500946045,0.0,4
0.3287467956542969,0.0,0
0.3287467956542969,0.0,1
0.3287467956542969,0.0,2
0.3287467956542969,0.0,3
0.3287467956542969,0.0,4
0.3490598201751709,0.0,0
0.3490598201751709,0.0,1
0.3490598201751709,0.0,2
0.3490598201751709,0.0,3
0.3490598201751709,0.0,4
0.39046788215637207,0.0,0
0.39046788215637207,0.0,1
0.39046788215637207,0.0,2
0.39046788215637207,0.0,3
0.39046788215637207,0.0,4
0.40849781036376953,0.0,0
0.40849781036376953,0.0,1
0.40849781036376953,0.0,2
0.40849781036376953,0.0,3
0.40849781036376953,0.0,4
0.4224839210510254,0.0,0
0.4224839210510254,0.0,1
0.4224839210510254,0.0,2
0.4224839210510254,0.0,3
0.4224839210510254,0.0,4
0.4352269172668457,0.0,0
0.4352269172668457,0.0,1
0.4352269172668457,0.0,2
0.4352269172668457,0.0,3
0.4352269172668457,0.0,4
0.45206689834594727,0.0,0
0.45206689834594727,0.0,1
0.45206689834594727,0.0,2
0.45206689834594727,0.0,3
0.45206689834594727,0.0,4
0.47159790992736816,0.0,0
0.47159790992736816,0.0,1
0.47159790992736816,0.0,2
0.47159790992736816,0.0,3
0.47159790992736816,0.0,4
0.48668599128723145,0.0,0
0.48668599128723145,0.0,1
0.48668599128723145,0.0,2
0.48668599128723145,0.0,3
0.48668599128723145,0.0,4
0.5077698230743408,0.0,0
0.5077698230743408,0.0,1
0.5077698230743408,0.0,2
0.5077698230743408,0.0,3
0.5077698230743408,0.0,4
0.524899959564209,0.0,0
0.524899959564209,0.0,1
0.524899959564209,0.0,2
0.524899959564209,0.0,3
0.524899959564209,0.0,4
0.5558128356933594,0.0,0
0.5558128356933594,0.0,1
0.5558128356933594,0.0,2
0.5558128356933594,0.0,3
0.5558128356933594,0.0,4
0.5823798179626465,0.0,0
0.5823798179626465,0.0,1
0.5823798179626465,0.0,2
0.5823798179626465,0.0,3
0.5823798179626465,0.0,4
0.6016530990600586,0.0,0
0.6016530990600586,0.0,1
0.6016530990600586,0.0,2
0.6016530990600586,0.0,3
0.6016530990600586,0.0,4
0.6177108287811279,0.0,0
0.6177108287811279,0.0,1
0.6177108287811279,0.0,2
0.6177108287811279,0.0,3
0.6177108287811279,0.0,4
0.6367828845977783,0.0,0
0.6367828845977783,0.0,1
0.6367828845977783,0.0,2
0.6367828845977783,0.0,3
0.6367828845977783,0.0,4
0.6513638496398926,0.0,0
0.6513638496398926,0.0,1
0.6513638496398926,0.0,2
0.6513638496398926,0.0,3
0.6513638496398926,0.0,4
0.6687870025634766,0.0,0
0.6687870025634766,0.0,1
0.6687870025634766,0.0,2
0.6687870025634766,0.0,3
0.6687870025634766,0.0,4
0.6845898628234863,0.0,0
0.6845898628234863,0.0,1
0.6845898628234863,0.0,2
0.6845898628234863,0.0,3
0.6845898628234863,0.0,4
0.7009518146514893,0.0,0
0.7009518146514893,0.0,1
0.7009518146514893,0.0,2
0.7009518146514893,0.0,3
0.7009518146514893,0.0,4
0.7135148048400879,0.0,0
0.7135148048400879,0.0,1
0.7135148048400879,0.0,2
0.7135148048400879,0.0,3
0.7135148048400879,0.0,4
0.729069709777832,0.0,0
0.729069709777832,0.0,1
0.729069709777832,0.0,2
0.729069709777832,0.0,3
0.729069709777832,0.0,4
0.7461540699005127,0.0,0
0.7461540699005127,0.0,1
0.7461540699005127,0.0,2
0.7461540699005127,0.0,3
0.7461540699005127,0.0,4
0.7584729194641113,0.0,0
0.7584729194641113,0.0,1
0.7584729194641113,0.0,2
0.7584729194641113,0.0,3
0.7584729194641113,0.0,4
0.7869429588317871,0.0,0
0.7869429588317871,0.0,1
0.7869429588317871,0.0,2
0.7869429588317871,0.0,3
0.7869429588317871,0.0,4
0.8028297424316406,0.0,0
0.8028297424316406,0.0,1
0.8028297424316406,0.0,2
0.8028297424316406,0.0,3
0.8028297424316406,0.0,4
0.8202698230743408,0.0,0
0.8202698230743408,0.0,1
0.8202698230743408,0.0,2
0.8202698230743408,0.0,3
0.8202698230743408,0.0,4
0.8375570774078369,0.0,0
0.8375570774078369,0.0,1
0.8375570774078369,0.0,2
0.8375570774078369,0.0,3
0.8375570774078369,0.0,4
0.8486568927764893,0.0,0
0.8486568927764893,0.0,1
0.8486568927764893,0.0,2
0.8486568927764893,0.0,3
0.8486568927764893,0.0,4
0.8767929077148438,0.0,0
0.8767929077148438,0.0,1
0.8767929077148438,0.0,2
0.8767929077148438,0.0,3
0.8767929077148438,0.0,4
0.8931829929351807,0.0,0
0.8931829929351807,0.0,1
0.8931829929351807,0.0,2
0.8931829929351807,0.0,3
0.8931829929351807,0.0,4
0.9094827175140381,0.0,0
0.9094827175140381,0.0,1
0.9094827175140381,0.0,2
0.9094827175140381,0.0,3
0.9094827175140381,0.0,4
0.9273397922515869,0.0,0
0.9273397922515869,0.0,1
0.9273397922515869,0.0,2
0.9273397922515869,0.0,3
0.9273397922515869,0.0,4
0.9388418197631836,0.0,0
0.9388418197631836,0.0,1
0.9388418197631836,0.0,2
0.9388418197631836,0.0,3
0.9388418197631836,0.0,4
0.9573719501495361,0.0,0
0.9573719501495361,0.0,1
0.9573719501495361,0.0,2
0.9573719501495361,0.0,3
0.9573719501495361,0.0,4
0.97381591796875,0.0,0
0.97381591796875,0.0,1
0.97381591796875,0.0,2
