0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
100000015,100000030,99999925,99999865,99999670,99999730,100000165,100000060,100000030,100000420,100000021.59624353,99999995.73084836,100000042.23080361,99999950.7308204,99999993.09624353,100000007.73084608,100000053.09624353,100000019.73084836,99999961.59624353,100000010.09622966,99999979.5,99999995.5,99999999.5,99999999.5,99999996.5,99999995.5,99999999.5,100000000.0,99999995.5,99999994.0,99999796.0,99999781.0,99999766.0,99999781.0,99999796.0,99999796.0,99999766.0,99999766.0,99999796.0,99999751.0,100000019.0,100000019.0,100000004.86540486,100000004.0,100000004.0,100000004.0,100000000,100000004.86543098,100000019.0,100000019.0,99999953.5,100000124.5,99999104.5,99999601.0,100000784.5,100000595.67290951,100000351.30753094,100000595.17290899,100000724.17290811,100000352.30753602
