time,distance,competitor
0.021054983139038086,0.0,0
0.021054983139038086,0.0,1
0.021054983139038086,0.0,2
0.021054983139038086,0.0,3
0.021054983139038086,0.0,4
0.03948497772216797,0.0,0
0.03948497772216797,0.0,1
0.03948497772216797,0.0,2
0.03948497772216797,0.0,3
0.03948497772216797,0.0,4
0.05857491493225098,0.0,0
0.05857491493225098,0.0,1
0.05857491493225098,0.0,2
0.05857491493225098,0.0,3
0.05857491493225098,0.0,4
0.07568907737731934,0.0,0
0.07568907737731934,0.0,1
0.07568907737731934,0.0,2
0.07568907737731934,0.0,3
0.07568907737731934,0.0,4
0.09200692176818848,0.0,0
0.09200692176818848,0.0,1
0.09200692176818848,0.0,2
0.09200692176818848,0.0,3
0.09200692176818848,0.0,4
0.12650704383850098,0.0,0
0.12650704383850098,0.0,1
0.12650704383850098,0.0,2
0.12650704383850098,0.0,3
0.12650704383850098,0.0,4
0.14485406875610352,0.0,0
0.14485406875610352,0.0,1
0.14485406875610352,0.0,2
0.14485406875610352,0.0,3
0.14485406875610352,0.0,4
0.16462016105651855,0.0,0
0.16462016105651855,0.0,1
0.16462016105651855,0.0,2
0.16462016105651855,0.0,3
0.16462016105651855,0.0,4
0.18036890029907227,0.0,0
0.18036890029907227,0.0,1
0.18036890029907227,0.0,2
0.18036890029907227,0.0,3
0.18036890029907227,0.0,4
0.19384193420410156,0.0,0
0.19384193420410156,0.0,1
0.19384193420410156,0.0,2
0.19384193420410156,0.0,3
0.19384193420410156,0.0,4
0.20972394943237305,0.0,0
0.20972394943237305,0.0,1
0.20972394943237305,0.0,2
0.20972394943237305,0.0,3
0.20972394943237305,0.0,4
0.22959494590759277,0.0,0
0.22959494590759277,0.0,1
0.22959494590759277,0.0,2
0.22959494590759277,0.0,3
0.22959494590759277,0.0,4
0.26386404037475586,0.0,0
0.26386404037475586,0.0,1
0.26386404037475586,0.0,2
0.26386404037475586,0.0,3
0.26386404037475586,0.0,4
0.2812769412994385,0.0,0
0.2812769412994385,0.0,1
0.2812769412994385,0.0,2
0.2812769412994385,0.0,3
0.2812769412994385,0.0,4
0.29697203636169434,0.0,0
0.29697203636169434,0.0,1
0.29697203636169434,0.0,2
0.29697203636169434,0.0,3
0.29697203636169434,0.0,4
0.310621976852417,0.0,0
0.310621976852417,0.0,1
0.310621976852417,0.0,2
0.310621976852417,0.0,3
0.310621976852417,0.0,4
0.3722410202026367,0.0,0
0.3722410202026367,0.0,1
0.3722410202026367,0.0,2
0.3722410202026367,0.0,3
0.3722410202026367,0.0,4
0.39034390449523926,0.0,0
