0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
99999660.28876051,99999490,99999592.37364052,100000045,99999775,99999805,99999657.71149729,99999820.17373817,99999805,100000195,100000174.23387086,100000142.2827413,100000059.73477606,100000172.16520725,100000150.58539964,100000120.886872,100000079.8650035,100000222.87195206,100000073.80334722,100000143.34516667,100000025.5,99999996.49550188,100000007.5,99999997.99550188,100000025.5,100000009.0,100000024.0,100000009.0,99999999.24035482,99999994.0,99999866.26045486,99999822.13022743,99999875.19880643,99999834.76045486,99999852.13022743,99999836.26045486,99999838.63022743,99999859.08948088,99999874.08948088,99999887.26045486,100000017.13022743,100000017.13022743,100000015,100000015,100000015,100000033.63022743,100000017.13022743,100000015,100000000,100000015,99999181.33901516,100000162.58713181,99999868.56391646,100000218.13323295,99999190.08053954,100000615.65203501,100000859.34693576,100000784.91371657,100000511.61625147,100000628.38271399
