time,distance,competitor
0.0452580451965332,0.0,0
0.0452580451965332,0.0,1
0.0452580451965332,0.0,2
0.0452580451965332,0.0,3
0.0452580451965332,0.0,4
0.06119132041931152,0.0,0
0.06119132041931152,0.0,1
0.06119132041931152,0.0,2
0.06119132041931152,0.0,3
0.06119132041931152,0.0,4
0.07854223251342773,0.0,0
0.07854223251342773,0.0,1
0.07854223251342773,0.0,2
0.07854223251342773,0.0,3
0.07854223251342773,0.0,4
0.10644936561584473,0.0,0
0.10644936561584473,0.0,1
0.10644936561584473,0.0,2
0.10644936561584473,0.0,3
0.10644936561584473,0.0,4
0.12273311614990234,0.0,0
0.12273311614990234,0.0,1
0.12273311614990234,0.0,2
0.12273311614990234,0.0,3
0.12273311614990234,0.0,4
0.14183926582336426,0.0,0
0.14183926582336426,0.0,1
0.14183926582336426,0.0,2
0.14183926582336426,0.0,3
0.14183926582336426,0.0,4
0.16756820678710938,0.0,0
0.16756820678710938,0.0,1
0.16756820678710938,0.0,2
0.16756820678710938,0.0,3
0.16756820678710938,0.0,4
0.18104219436645508,0.0,0
0.18104219436645508,0.0,1
0.18104219436645508,0.0,2
0.18104219436645508,0.0,3
0.18104219436645508,0.0,4
0.19714117050170898,0.0,0
0.19714117050170898,0.0,1
0.19714117050170898,0.0,2
0.19714117050170898,0.0,3
0.19714117050170898,0.0,4
0.22673320770263672,0.0,0
0.22673320770263672,0.0,1
0.22673320770263672,0.0,2
0.22673320770263672,0.0,3
0.22673320770263672,0.0,4
0.25629639625549316,0.0,0
0.25629639625549316,0.0,1
0.25629639625549316,0.0,2
0.25629639625549316,0.0,3
0.25629639625549316,0.0,4
0.28188419342041016,0.0,0
0.28188419342041016,0.0,1
0.28188419342041016,0.0,2
0.28188419342041016,0.0,3
0.28188419342041016,0.0,4
0.2987232208251953,0.0,0
0.2987232208251953,0.0,1
0.2987232208251953,0.0,2
0.2987232208251953,0.0,3
0.2987232208251953,0.0,4
0.31589317321777344,0.0,0
0.31589317321777344,0.0,1
0.31589317321777344,0.0,2
0.31589317321777344,0.0,3
