type,time,exchange,competitor,odds,backer,layer,stake
Trade,41.37316107749939,0,0,1.1,30,41,15
Trade,41.444803953170776,0,0,1.1,2,48,15
Trade,41.44499492645264,0,0,2.1,3,45,15
Trade,41.44741415977478,0,0,2.1,4,57,15
Trade,41.44798398017883,0,0,2.1,6,55,15
Trade,41.5479199886322,0,0,2.1,6,56,15
Trade,41.55322504043579,0,0,2.1,3,55,15
Trade,41.55469083786011,0,0,2.2,6,56,15
Trade,41.555196046829224,0,0,2.2,6,55,15
Trade,41.556731939315796,0,0,2.1,3,57,15
Trade,41.55716300010681,0,0,2.2,2,58,15
Trade,41.55858492851257,0,0,2.2,6,57,15
Trade,41.579636096954346,0,0,2.2,2,59,15
Trade,41.58206295967102,0,0,2.2,6,58,15
Trade,41.661333084106445,0,0,2.1,4,49,15
Trade,41.685686111450195,0,0,2.1,3,58,15
Trade,41.68634510040283,0,0,2.1,2,59,15
Trade,41.68651509284973,0,0,2.1,6,57,15
Trade,41.71931290626526,0,0,2.2,6,55,15
Trade,41.8782320022583,0,0,2.2,31,56,15
Trade,41.87840008735657,0,0,2.2,34,59,15
Trade,41.878567934036255,0,0,2.2,32,57,15
Trade,41.87913393974304,0,0,2.2,35,58,15
Trade,41.879343032836914,0,0,2.2,30,55,15
Trade,41.879581928253174,0,0,2.1,37,46,15
Trade,41.88013815879822,0,0,2.1,39,40,15
Trade,41.880536794662476,0,0,2.1,36,42,15
Trade,41.884392976760864,0,0,1.2000000000000002,33,3,15
Trade,41.88741683959961,0,0,1.2000000000000002,38,2,15
Trade,42.578336000442505,0,0,2.3000000000000003,6,4,15
Trade,42.58091592788696,0,0,2.3000000000000003,4,2,15
Trade,42.597278118133545,0,0,2.3000000000000003,4,3,15
Trade,42.61160707473755,0,0,2.3000000000000003,4,6,15
Trade,42.62564992904663,0,0,2.1,6,44,15
Trade,42.63983392715454,0,0,2.1,6,55,15
Trade,42.646050214767456,0,0,2.1,6,47,15
Trade,42.688440799713135,0,0,1.4000000000000004,4,4,15
Trade,42.68938398361206,0,0,2.1,32,43,15
Trade,42.689866065979004,0,0,1.5000000000000004,38,57,15
Trade,42.69007396697998,0,0,1.5000000000000004,35,58,15
Trade,42.69024896621704,0,0,1.5000000000000004,36,56,15
Trade,42.690420150756836,0,0,1.5000000000000004,30,59,15
Trade,42.69058704376221,0,0,1.5000000000000004,39,55,15
Trade,42.690879106521606,0,0,1.1,31,3,15
Trade,42.69114398956299,0,0,1.1,33,4,15
Trade,42.70872211456299,0,0,1.1,37,6,15
Trade,42.74890995025635,0,0,1.4000000000000004,3,6,15
Trade,42.87310004234314,0,0,1.1,38,58,15
Trade,42.87383008003235,0,0,1.4000000000000004,2,59,15
Trade,42.906513929367065,0,0,2.0,34,55,15
Trade,42.90699291229248,0,0,2.0,31,57,15
Trade,42.92337107658386,0,0,2.0,30,56,15
Trade,43.28660583496094,0,0,2.0,35,52,15
Trade,43.384044885635376,0,0,2.0,32,52,15
Trade,43.43311810493469,0,0,2.0,37,52,15
Trade,43.476606130599976,0,0,2.0,36,52,15
Trade,43.574164152145386,0,0,2.0,33,52,15
Trade,43.63390588760376,0,0,2.0,39,52,15
Trade,1.6591928005218506,0,1,3.702155564099357,7,8,15
Trade,2.3536908626556396,0,1,3.702155564099357,7,8,15
Trade,2.6361711025238037,0,1,3.702155564099357,8,7,15
Trade,2.6930460929870605,0,1,4.702155564099357,51,8,15
Trade,7.774746894836426,0,1,5.702155564099357,7,55,15
Trade,7.802533864974976,0,1,5.702155564099357,7,55,15
Trade,11.055510997772217,0,1,5.702155564099357,8,55,15
Trade,13.8158700466156,0,1,5.702155564099357,7,58,15
Trade,38.05494403839111,0,1,6.702155564099357,26,7,15
Trade,38.55007600784302,0,1,6.702155564099357,7,57,15
Trade,38.72385287284851,0,1,6.702155564099357,8,59,15
Trade,39.386127948760986,0,1,6.8021555640993565,7,55,15
Trade,39.994527101516724,0,1,6.8021555640993565,7,57,15
Trade,40.26851201057434,0,1,6.8021555640993565,7,59,15
Trade,41.0164999961853,0,1,6.8021555640993565,7,58,15
Trade,41.08787798881531,0,1,6.702155564099357,7,57,15
Trade,41.09002876281738,0,1,6.8021555640993565,8,59,15
Trade,41.14868783950806,0,1,6.8021555640993565,8,57,15
Trade,41.15129780769348,0,1,6.8021555640993565,8,56,15
Trade,41.18832015991211,0,1,6.8021555640993565,8,55,15
Trade,41.20057201385498,0,1,6.8021555640993565,8,59,15
Trade,41.21679997444153,0,1,6.8021555640993565,7,58,15
Trade,41.242465019226074,0,1,6.8021555640993565,8,56,15
Trade,41.267154932022095,0,1,6.8021555640993565,7,55,15
Trade,41.28924918174744,0,1,6.8021555640993565,7,57,15
Trade,41.31720995903015,0,1,6.702155564099357,8,55,15
Trade,41.39346790313721,0,1,6.8021555640993565,8,56,15
Trade,41.40456199645996,0,1,6.8021555640993565,8,59,15
Trade,41.453826904296875,0,1,6.8021555640993565,8,58,15
Trade,41.4679069519043,0,1,6.8021555640993565,7,55,15
Trade,41.47368597984314,0,1,6.8021555640993565,8,57,15
Trade,41.52298307418823,0,1,6.8021555640993565,7,56,15
Trade,41.527352809906006,0,1,6.8021555640993565,8,59,15
Trade,41.5537748336792,0,1,6.8021555640993565,7,58,15
Trade,41.55698490142822,0,1,6.8021555640993565,7,56,15
Trade,41.559255838394165,0,1,6.8021555640993565,8,55,15
Trade,41.600626945495605,0,1,6.8021555640993565,7,57,15
Trade,41.64201879501343,0,1,6.8021555640993565,7,58,15
Trade,41.645569801330566,0,1,6.8021555640993565,7,59,15
Trade,41.67650318145752,0,1,6.702155564099357,8,57,15
Trade,41.709559202194214,0,1,6.8021555640993565,7,58,15
Trade,41.712162017822266,0,1,6.8021555640993565,7,59,15
Trade,41.7404408454895,0,1,6.8021555640993565,8,55,15
Trade,41.79022288322449,0,1,6.8021555640993565,7,56,15
Trade,41.79494094848633,0,1,6.8021555640993565,7,57,15
Trade,41.80917501449585,0,1,6.702155564099357,7,59,15
Trade,41.809913873672485,0,1,6.702155564099357,8,57,15
Trade,41.852863073349,0,1,7.702155564099357,8,7,15
Trade,41.85625600814819,0,1,6.8021555640993565,8,59,15
Trade,41.870848178863525,0,1,7.702155564099357,7,8,15
Trade,41.875967025756836,0,1,6.8021555640993565,7,55,15
Trade,41.9094181060791,0,1,7.702155564099357,7,8,15
Trade,41.90960693359375,0,1,6.8021555640993565,8,58,15
Trade,41.925387144088745,0,1,7.702155564099357,8,7,15
Trade,41.92590093612671,0,1,6.8021555640993565,7,57,15
Trade,41.96325898170471,0,1,7.702155564099357,7,8,15
Trade,42.006844997406006,0,1,6.8021555640993565,7,56,15
Trade,42.02673387527466,0,1,7.702155564099357,8,7,15
Trade,42.03375291824341,0,1,6.702155564099357,7,7,15
Trade,42.05784201622009,0,1,6.702155564099357,8,8,15
Trade,42.06662583351135,0,1,6.8021555640993565,8,57,15
Trade,42.073606967926025,0,1,6.702155564099357,8,8,15
Trade,42.074981927871704,0,1,6.702155564099357,7,7,15
Trade,42.08119511604309,0,1,7.702155564099357,8,7,15
Trade,42.11721706390381,0,1,7.702155564099357,7,8,15
Trade,42.13948202133179,0,1,6.702155564099357,7,7,15
Trade,42.15408277511597,0,1,6.8021555640993565,7,55,15
Trade,42.155515909194946,0,1,6.8021555640993565,7,58,15
Trade,42.555054903030396,0,1,5.702155564099357,7,7,15
Trade,42.555351972579956,0,1,6.702155564099357,8,55,15
Trade,42.57288718223572,0,1,7.702155564099357,7,8,15
Trade,42.57524800300598,0,1,6.8021555640993565,8,57,15
Trade,42.575581073760986,0,1,6.8021555640993565,8,55,15
Trade,42.62345600128174,0,1,6.8021555640993565,8,59,15
Trade,42.63942503929138,0,1,6.902155564099356,8,58,15
Trade,42.640382051467896,0,1,6.902155564099356,7,57,15
Trade,42.64837694168091,0,1,6.902155564099356,7,55,15
Trade,42.74811911582947,0,1,6.902155564099356,7,58,15
Trade,0.2209937572479248,0,2,2.4,51,9,15
Trade,0.8744480609893799,0,2,4.9,50,9,15
Trade,2.4965109825134277,0,2,3.8857004161562876,54,9,15
Trade,2.8939740657806396,0,2,4.293505883672557,51,9,15
Trade,4.873051881790161,0,2,4.685802332777233,9,9,15
Trade,4.953049898147583,0,2,1.1,9,53,15
Trade,5.391669988632202,0,2,4.093579477214931,54,9,15
Trade,5.512524127960205,0,2,1.1,9,54,15
Trade,5.582637786865234,0,2,4.093579477214931,54,9,15
Trade,5.968538999557495,0,2,4.093579477214931,54,9,15
Trade,6.9050068855285645,0,2,4.093579477214931,54,9,15
Trade,6.96477198600769,0,2,1.1,9,53,15
Trade,8.363936185836792,0,2,3.859049950289597,52,9,15
Trade,8.590070009231567,0,2,2.9537977837789557,52,9,15
Trade,10.045462131500244,0,2,1.9674248734001427,37,9,15
Trade,10.052234172821045,0,2,1.2000000000000002,31,55,15
Trade,10.056956052780151,0,2,1.1,39,54,15
Trade,10.060993194580078,0,2,1.1,35,53,15
Trade,10.113239049911499,0,2,1.1,30,55,15
Trade,10.314911127090454,0,2,1.1,34,55,15
Trade,10.43514609336853,0,2,1.1,33,55,15
Trade,10.550983905792236,0,2,1.1,38,9,15
Trade,10.767160892486572,0,2,1.1,32,9,15
Trade,10.913655996322632,0,2,1.1,36,9,15
Trade,12.739909887313843,0,2,1.1,31,51,15
Trade,12.81604790687561,0,2,1.1,39,51,15
Trade,12.865329027175903,0,2,1.1,30,51,15
Trade,12.912091970443726,0,2,1.1,34,9,15
Trade,12.92969822883606,0,2,1.1,37,51,15
Trade,12.973513126373291,0,2,1.1,33,51,15
Trade,13.006460905075073,0,2,1.1,35,51,15
Trade,13.906116008758545,0,2,1.2000000000000002,9,58,15
Trade,14.324666023254395,0,2,3.008569488715065,52,57,15
Trade,21.95848298072815,0,2,2.2,32,9,15
Trade,21.962939977645874,0,2,1.3000000000000003,30,58,15
Trade,21.977495193481445,0,2,1.3000000000000003,37,55,15
Trade,21.982113122940063,0,2,1.1,35,51,15
Trade,21.991588830947876,0,2,1.1,33,54,15
Trade,21.998701810836792,0,2,1.1,31,53,15
Trade,22.005506992340088,0,2,1.1,34,52,15
Trade,22.583916902542114,0,2,1.1,38,57,15
Trade,22.65048098564148,0,2,1.1,39,58,15
Trade,22.749718189239502,0,2,1.1,36,55,15
Trade,23.272567987442017,0,2,2.1,9,57,15
Trade,24.15041708946228,0,2,4.945149464513083,51,9,15
Trade,24.969727993011475,0,2,2.1,9,58,15
Trade,25.427179098129272,0,2,2.1,9,55,15
Trade,41.31974697113037,0,2,5.945149464513083,31,9,15
Trade,41.319905042648315,0,2,2.2,9,56,15
Trade,41.32036900520325,0,2,2.3000000000000003,34,59,15
Trade,41.32059717178345,0,2,2.3000000000000003,39,55,15
Trade,41.32074999809265,0,2,2.3000000000000003,35,58,15
Trade,41.33640098571777,0,2,2.3000000000000003,30,56,15
Trade,41.33660292625427,0,2,1.4000000000000004,33,57,15
Trade,41.33676290512085,0,2,1.1,32,54,15
Trade,41.3369300365448,0,2,1.1,36,53,15
Trade,41.337172985076904,0,2,2.3000000000000003,37,57,15
Trade,41.33732199668884,0,2,1.1,38,51,15
Trade,41.385884046554565,0,2,2.3000000000000003,9,59,15
Trade,41.393831968307495,0,2,2.3000000000000003,9,58,15
Trade,41.40504002571106,0,2,2.3000000000000003,9,57,15
Trade,41.47280812263489,0,2,6.2559339191466945,54,9,15
Trade,41.8100790977478,0,2,7.2559339191466945,31,9,15
Trade,41.81024789810181,0,2,2.1,32,57,15
Trade,41.810412883758545,0,2,2.1,39,55,15
Trade,41.81057691574097,0,2,2.1,38,56,15
Trade,41.81130814552307,0,2,2.1,36,59,15
Trade,41.8114869594574,0,2,2.1,37,58,15
Trade,41.82067012786865,0,2,1.2000000000000002,35,57,15
Trade,41.83019304275513,0,2,1.2000000000000002,33,59,15
Trade,41.8331139087677,0,2,1.2000000000000002,34,55,15
Trade,41.833616971969604,0,2,1.2000000000000002,30,58,15
Trade,41.8340950012207,0,2,2.1,9,57,15
Trade,41.9512300491333,0,2,5.945149464513083,9,56,15
Trade,42.05443477630615,0,2,5.945149464513083,9,56,15
Trade,42.05767798423767,0,2,6.0451494645130825,9,55,15
Trade,42.06530213356018,0,2,6.0451494645130825,9,58,15
Trade,42.067281007766724,0,2,6.0451494645130825,9,57,15
Trade,42.14376497268677,0,2,6.0451494645130825,9,59,15
Trade,42.55423188209534,0,2,6.0451494645130825,9,58,15
Trade,42.5692298412323,0,2,4.0451494645130825,31,56,15
Trade,42.569544076919556,0,2,4.0451494645130825,36,55,15
Trade,42.56986594200134,0,2,4.0451494645130825,38,57,15
Trade,42.5700261592865,0,2,4.0451494645130825,35,59,15
Trade,42.57022404670715,0,2,4.0451494645130825,34,58,15
Trade,42.57037806510925,0,2,2.3000000000000003,30,9,15
Trade,42.573161125183105,0,2,1.2000000000000002,32,9,15
Trade,42.639612913131714,0,2,1.2000000000000002,39,58,15
Trade,42.640738010406494,0,2,1.2000000000000002,37,55,15
Trade,42.640992164611816,0,2,1.2000000000000002,33,57,15
Trade,42.64236307144165,0,2,3.945149464513083,9,58,15
Trade,42.6687650680542,0,2,4.0451494645130825,37,55,15
Trade,42.686033964157104,0,2,4.0451494645130825,36,56,15
Trade,42.686529874801636,0,2,4.0451494645130825,39,59,15
Trade,42.68694519996643,0,2,4.0451494645130825,35,57,15
Trade,42.70230984687805,0,2,1.2000000000000002,32,9,15
Trade,42.85575199127197,0,2,1.1,38,53,15
Trade,42.86129808425903,0,2,1.1,30,52,15
Trade,42.86222004890442,0,2,1.1,32,54,15
Trade,42.864707946777344,0,2,2.0,37,52,15
Trade,42.866153955459595,0,2,2.0,31,58,15
Trade,42.87255883216858,0,2,2.0,34,52,15
Trade,42.87328505516052,0,2,2.0,36,59,15
Trade,42.87403082847595,0,2,2.0,35,57,15
Trade,42.87430787086487,0,2,2.0,39,55,15
Trade,42.905068159103394,0,2,2.0,33,56,15
Trade,42.90678095817566,0,2,2.1,9,52,15
Trade,0.5259339809417725,0,3,1.1,39,5,15
Trade,0.7956008911132812,0,3,1.1,37,5,15
Trade,0.8130369186401367,0,3,1.1,38,5,15
Trade,0.8268070220947266,0,3,1.1,34,5,15
Trade,1.035038948059082,0,3,1.1,31,5,15
Trade,1.3775498867034912,0,3,1.1,33,5,15
Trade,1.5953879356384277,0,3,1.1,32,5,15
Trade,1.9626319408416748,0,3,1.1,35,5,15
Trade,2.1645541191101074,0,3,1.1,30,5,15
Trade,2.181623935699463,0,3,1.1,36,52,15
Trade,2.6414248943328857,0,3,1.1,5,52,15
Trade,2.9430317878723145,0,3,1.1,5,52,15
Trade,3.3950228691101074,0,3,2.1,5,5,15
Trade,3.426898956298828,0,3,1.1,5,51,15
Trade,3.8156681060791016,0,3,2.4,53,5,15
Trade,4.272634983062744,0,3,3.9320510419016856,52,5,15
Trade,4.661742925643921,0,3,2.756470693574858,52,5,15
Trade,6.312309980392456,0,3,1.656470693574858,20,5,15
Trade,6.936289072036743,0,3,1.1,5,51,15
Trade,7.189523935317993,0,3,2.656470693574858,27,5,15
Trade,7.565788984298706,0,3,2.656470693574858,24,5,15
Trade,7.737807989120483,0,3,2.656470693574858,23,5,15
Trade,8.124481916427612,0,3,1.7564706935748582,5,55,15
Trade,8.338238954544067,0,3,1.7564706935748582,21,5,15
Trade,8.774733781814575,0,3,1.1,5,52,15
Trade,10.068830966949463,0,3,2.756470693574858,52,5,15
Trade,10.880344867706299,0,3,1.2000000000000002,5,55,15
Trade,11.03169298171997,0,3,1.1,5,54,15
Trade,13.755892992019653,0,3,1.1,5,20,15
Trade,13.774775981903076,0,3,3.1967128263134383,52,24,15
Trade,15.870634078979492,0,3,5.55764735797462,12,29,15
Trade,15.897064924240112,0,3,5.55764735797462,10,27,15
Trade,15.900388956069946,0,3,5.55764735797462,17,21,15
Trade,15.90622591972351,0,3,5.55764735797462,11,25,15
Trade,15.91897702217102,0,3,5.55764735797462,12,23,15
Trade,15.93944001197815,0,3,1.3000000000000003,18,58,15
Trade,15.945765972137451,0,3,1.3000000000000003,10,55,15
Trade,15.953712940216064,0,3,1.3000000000000003,13,57,15
Trade,15.963502883911133,0,3,1.1,12,54,15
Trade,15.972284078598022,0,3,1.1,17,5,15
Trade,15.978766918182373,0,3,1.1,11,52,15
Trade,17.414684057235718,0,3,1.1,13,58,15
Trade,17.473702907562256,0,3,1.1,10,55,15
Trade,17.994199991226196,0,3,1.1,12,57,15
Trade,18.011761903762817,0,3,1.1,11,5,15
Trade,20.142229080200195,0,3,1.1,17,58,15
Trade,20.17500901222229,0,3,1.1,18,5,15
Trade,20.49731993675232,0,3,1.1,13,57,15
Trade,20.573232889175415,0,3,1.1,10,55,15
Trade,20.635025024414062,0,3,1.1,11,5,15
Trade,20.85395312309265,0,3,1.1,12,52,15
Trade,20.908661127090454,0,3,1.1,33,52,15
Trade,20.949448108673096,0,3,1.1,36,52,15
Trade,20.99252200126648,0,3,1.1,31,52,15
Trade,21.12385892868042,0,3,1.1,37,52,15
Trade,21.225575923919678,0,3,1.1,32,52,15
Trade,21.30382013320923,0,3,1.1,39,52,15
Trade,21.347783088684082,0,3,1.1,34,52,15
Trade,21.40346598625183,0,3,1.1,38,52,15
Trade,21.462124824523926,0,3,1.1,30,52,15
Trade,21.552649974822998,0,3,1.1,35,52,15
Trade,21.59057903289795,0,3,1.1,18,52,15
Trade,21.686706066131592,0,3,1.1,17,52,15
Trade,21.73002815246582,0,3,1.1,13,52,15
Trade,21.791901111602783,0,3,1.1,10,52,15
Trade,21.87198805809021,0,3,1.1,11,52,15
Trade,22.30635905265808,0,3,4.357647357974621,29,58,15
Trade,22.351623058319092,0,3,4.45764735797462,54,57,15
Trade,22.467042922973633,0,3,5.45764735797462,5,55,15
Trade,24.697597980499268,0,3,5.357647357974621,15,5,15
Trade,24.96113109588623,0,3,3.2683902749999856,52,22,15
Trade,27.802724838256836,0,3,3.2678313811343944,52,5,15
Trade,28.122381925582886,0,3,3.2677086242845874,52,5,15
Trade,30.830589056015015,0,3,3.267004058065016,52,58,15
Trade,31.587918996810913,0,3,3.2668830026738096,52,5,15
Trade,31.964717864990234,0,3,3.266844653013626,52,57,15
Trade,32.07119703292847,0,3,4.257647357974621,11,55,15
Trade,33.226511001586914,0,3,3.2666668132820336,52,59,15
Trade,37.0511360168457,0,3,3.266227640215159,52,58,15
Trade,38.13422703742981,0,3,3.2661428562418457,52,57,15
Trade,38.261122941970825,0,3,4.257647357974621,12,26,15
Trade,38.43734407424927,0,3,4.257647357974621,10,59,15
Trade,38.60936784744263,0,3,4.257647357974621,19,5,15
Trade,38.70427989959717,0,3,4.257647357974621,18,55,15
Trade,39.98126292228699,0,3,3.3576473579746207,36,5,15
Trade,40.01146197319031,0,3,2.5609169375004974,30,52,15
Trade,40.311906814575195,0,3,1.1,39,5,15
Trade,40.463804960250854,0,3,1.1,35,5,15
Trade,40.60621190071106,0,3,1.1,34,58,15
Trade,41.01206612586975,0,3,1.1,38,5,15
Trade,41.015440940856934,0,3,1.1,33,5,15
Trade,41.01588582992554,0,3,1.1,17,52,15
Trade,41.01634216308594,0,3,1.1,15,52,15
Trade,41.017040967941284,0,3,1.1,13,52,15
Trade,41.01769399642944,0,3,1.1,14,52,15
Trade,41.01827311515808,0,3,1.1,11,52,15
Trade,41.01878499984741,0,3,1.1,37,52,15
Trade,41.019124031066895,0,3,1.1,31,52,15
Trade,41.01985502243042,0,3,1.1,32,52,15
Trade,41.02047801017761,0,3,1.1,16,52,15
Trade,41.02375602722168,0,3,1.1,12,52,15
Trade,41.02452898025513,0,3,1.1,10,52,15
Trade,41.03060793876648,0,3,1.1,18,52,15
Trade,41.03176999092102,0,3,1.1,15,52,15
Trade,41.03250217437744,0,3,1.1,19,5,15
Trade,41.032670974731445,0,3,1.1,17,52,15
Trade,41.0333309173584,0,3,1.1,13,52,15
Trade,41.03377294540405,0,3,1.1,14,52,15
Trade,41.03538393974304,0,3,1.1,11,52,15
Trade,41.03616905212402,0,3,1.1,16,52,15
Trade,41.03675103187561,0,3,1.1,12,52,15
Trade,41.03763794898987,0,3,1.1,10,52,15
Trade,41.03802704811096,0,3,1.1,18,52,15
Trade,41.04277586936951,0,3,1.1,15,52,15
Trade,41.043428897857666,0,3,1.1,17,52,15
Trade,41.04413604736328,0,3,1.1,19,52,15
Trade,41.04434585571289,0,3,1.1,13,5,15
Trade,41.04475998878479,0,3,1.1,14,52,15
Trade,41.04519605636597,0,3,1.1,11,52,15
Trade,41.045515060424805,0,3,1.1,16,57,15
Trade,41.04602408409119,0,3,1.1,12,52,15
Trade,41.04652500152588,0,3,1.1,10,52,15
Trade,41.04725193977356,0,3,1.1,15,52,15
Trade,41.04781913757324,0,3,1.1,18,52,15
Trade,41.048091888427734,0,3,1.1,17,56,15
Trade,41.04829692840576,0,3,1.1,19,59,15
Trade,41.05966281890869,0,3,1.1,13,52,15
Trade,41.06255388259888,0,3,1.1,14,52,15
Trade,41.06529211997986,0,3,1.1,16,52,15
Trade,41.065492153167725,0,3,1.1,11,58,15
Trade,41.065990924835205,0,3,1.1,12,52,15
Trade,41.06685400009155,0,3,1.1,10,55,15
Trade,41.07402205467224,0,3,1.1,15,52,15
Trade,41.074352979660034,0,3,1.1,18,52,15
Trade,41.07507300376892,0,3,1.1,19,52,15
Trade,41.07562875747681,0,3,1.1,17,52,15
Trade,41.07642197608948,0,3,1.1,14,52,15
Trade,41.07726287841797,0,3,1.1,13,52,15
Trade,41.07784104347229,0,3,1.1,16,52,15
Trade,41.07833790779114,0,3,1.1,11,52,15
Trade,41.07871103286743,0,3,1.1,10,52,15
Trade,41.07915902137756,0,3,1.1,12,52,15
Trade,41.07974314689636,0,3,1.1,15,52,15
Trade,41.085087060928345,0,3,1.1,18,52,15
Trade,41.08578586578369,0,3,1.1,19,52,15
Trade,41.086174964904785,0,3,1.1,17,52,15
Trade,41.08642387390137,0,3,1.1,14,52,15
Trade,41.08679413795471,0,3,1.1,13,52,15
Trade,41.087246894836426,0,3,1.1,16,52,15
Trade,41.08743500709534,0,3,1.1,11,57,15
Trade,41.08763098716736,0,3,1.1,10,52,15
Trade,41.088242053985596,0,3,1.1,12,52,15
Trade,41.08849000930786,0,3,1.1,15,52,15
Trade,41.08870506286621,0,3,1.1,18,52,15
Trade,41.08912706375122,0,3,1.1,19,52,15
Trade,41.090380907058716,0,3,5.55764735797462,5,55,15
Trade,41.1152069568634,0,3,5.55764735797462,16,58,15
Trade,41.11538100242615,0,3,2.1,19,5,15
Trade,41.115591049194336,0,3,1.1,18,59,15
Trade,41.115792989730835,0,3,1.1,11,52,15
Trade,41.11620497703552,0,3,1.1,12,56,15
Trade,41.13611197471619,0,3,1.1,14,5,15
Trade,41.13963985443115,0,3,1.1,13,5,15
Trade,41.147671937942505,0,3,1.1,18,59,15
Trade,41.14923596382141,0,3,1.1,15,58,15
Trade,41.150365114212036,0,3,1.1,17,56,15
Trade,41.15476584434509,0,3,1.1,10,55,15
Trade,41.1562340259552,0,3,1.1,16,57,15
Trade,41.17043375968933,0,3,1.1,19,5,15
Trade,41.17295598983765,0,3,1.1,12,5,15
Trade,41.18673491477966,0,3,1.1,11,59,15
Trade,41.188803911209106,0,3,1.1,14,5,15
Trade,41.189379930496216,0,3,1.1,13,56,15
Trade,41.189825773239136,0,3,1.1,18,58,15
