time,odds,competitor
0.032746076583862305,20.0,0
0.032746076583862305,20.0,1
0.032746076583862305,20.0,2
0.032746076583862305,20.0,3
0.032746076583862305,20.0,4
0.04567694664001465,20.0,0
0.04567694664001465,20.0,1
0.04567694664001465,20.0,2
0.04567694664001465,1.15,3
0.04567694664001465,1.5666666666666667,4
0.0606842041015625,20.0,0
0.0606842041015625,20.0,1
0.0606842041015625,4.9,2
0.0606842041015625,1.1,3
0.0606842041015625,1.5666666666666667,4
0.07583904266357422,20.0,0
0.07583904266357422,20.0,1
0.07583904266357422,2.4,2
0.07583904266357422,1.1,3
0.07583904266357422,1.5666666666666667,4
0.09345293045043945,20.0,0
0.09345293045043945,20.0,1
0.09345293045043945,2.4,2
0.09345293045043945,1.1,3
0.09345293045043945,1.5666666666666667,4
0.11654090881347656,20.0,0
0.11654090881347656,20.0,1
0.11654090881347656,2.4,2
0.11654090881347656,1.1,3
0.11654090881347656,1.5666666666666667,4
0.13332891464233398,20.0,0
0.13332891464233398,20.0,1
0.13332891464233398,2.4,2
0.13332891464233398,1.1,3
0.13332891464233398,1.5666666666666667,4
0.14507603645324707,20.0,0
0.14507603645324707,20.0,1
0.14507603645324707,2.4,2
0.14507603645324707,1.1,3
0.14507603645324707,1.5666666666666667,4
0.1615161895751953,20.0,0
0.1615161895751953,20.0,1
0.1615161895751953,2.4,2
0.1615161895751953,1.1,3
0.1615161895751953,1.5666666666666667,4
0.17201900482177734,20.0,0
0.17201900482177734,20.0,1
0.17201900482177734,2.4,2
0.17201900482177734,1.1,3
0.17201900482177734,1.5666666666666667,4
0.1907038688659668,20.0,0
0.1907038688659668,20.0,1
0.1907038688659668,2.4,2
0.1907038688659668,1.1,3
0.1907038688659668,1.5666666666666667,4
0.21608209609985352,20.0,0
0.21608209609985352,20.0,1
0.21608209609985352,2.4,2
0.21608209609985352,1.1,3
0.21608209609985352,1.5666666666666667,4
0.24639296531677246,20.0,0
0.24639296531677246,20.0,1
0.24639296531677246,4.9,2
0.24639296531677246,1.1,3
0.24639296531677246,1.5666666666666667,4
0.263660192489624,20.0,0
0.263660192489624,20.0,1
0.263660192489624,4.9,2
0.263660192489624,1.1,3
0.263660192489624,1.5666666666666667,4
0.2803640365600586,20.0,0
0.2803640365600586,20.0,1
0.2803640365600586,4.9,2
0.2803640365600586,1.1,3
0.2803640365600586,1.5666666666666667,4
0.30762195587158203,20.0,0
0.30762195587158203,20.0,1
0.30762195587158203,4.9,2
0.30762195587158203,1.1,3
0.30762195587158203,1.5666666666666667,4
0.3242180347442627,20.0,0
0.3242180347442627,20.0,1
0.3242180347442627,4.9,2
0.3242180347442627,1.1,3
0.3242180347442627,1.5666666666666667,4
0.3439061641693115,20.0,0
