time,distance,competitor
0.032746076583862305,0.0,0
0.032746076583862305,0.0,1
0.032746076583862305,0.0,2
0.032746076583862305,0.0,3
0.032746076583862305,0.0,4
0.04567694664001465,0.0,0
0.04567694664001465,0.0,1
0.04567694664001465,0.0,2
0.04567694664001465,0.0,3
0.04567694664001465,0.0,4
0.0606842041015625,0.0,0
0.0606842041015625,0.0,1
0.0606842041015625,0.0,2
0.0606842041015625,0.0,3
0.0606842041015625,0.0,4
0.07583904266357422,0.0,0
0.07583904266357422,0.0,1
0.07583904266357422,0.0,2
0.07583904266357422,0.0,3
0.07583904266357422,0.0,4
0.09345293045043945,0.0,0
0.09345293045043945,0.0,1
0.09345293045043945,0.0,2
0.09345293045043945,0.0,3
0.09345293045043945,0.0,4
0.11654090881347656,0.0,0
0.11654090881347656,0.0,1
0.11654090881347656,0.0,2
0.11654090881347656,0.0,3
0.11654090881347656,0.0,4
0.13332891464233398,0.0,0
0.13332891464233398,0.0,1
0.13332891464233398,0.0,2
0.13332891464233398,0.0,3
0.13332891464233398,0.0,4
0.14507603645324707,0.0,0
0.14507603645324707,0.0,1
0.14507603645324707,0.0,2
0.14507603645324707,0.0,3
0.14507603645324707,0.0,4
0.1615161895751953,0.0,0
0.1615161895751953,0.0,1
0.1615161895751953,0.0,2
0.1615161895751953,0.0,3
0.1615161895751953,0.0,4
0.17201900482177734,0.0,0
0.17201900482177734,0.0,1
0.17201900482177734,0.0,2
0.17201900482177734,0.0,3
0.17201900482177734,0.0,4
0.1907038688659668,0.0,0
0.1907038688659668,0.0,1
0.1907038688659668,0.0,2
0.1907038688659668,0.0,3
0.1907038688659668,0.0,4
0.21608209609985352,0.0,0
0.21608209609985352,0.0,1
0.21608209609985352,0.0,2
0.21608209609985352,0.0,3
0.21608209609985352,0.0,4
0.24639296531677246,0.0,0
0.24639296531677246,0.0,1
0.24639296531677246,0.0,2
0.24639296531677246,0.0,3
0.24639296531677246,0.0,4
0.263660192489624,0.0,0
0.263660192489624,0.0,1
0.263660192489624,0.0,2
0.263660192489624,0.0,3
0.263660192489624,0.0,4
0.2803640365600586,0.0,0
0.2803640365600586,0.0,1
0.2803640365600586,0.0,2
0.2803640365600586,0.0,3
0.2803640365600586,0.0,4
0.30762195587158203,0.0,0
0.30762195587158203,0.0,1
0.30762195587158203,0.0,2
0.30762195587158203,0.0,3
0.30762195587158203,0.0,4
0.3242180347442627,0.0,0
0.3242180347442627,0.0,1
0.3242180347442627,0.0,2
0.3242180347442627,0.0,3
0.3242180347442627,0.0,4
0.3439061641693115,0.0,0
0.3439061641693115,0.0,1
